kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21,er0,er1,er2,toter
E0546:250283062,26200,0.000305343511450382,3.81679389312977e-05,175007,0,5.71405715199963e-06,6915,0,0,5.71405715199963e-06,0.000343511450381679,0,4.80487406425078e-05
A2124:250417122,26200,0.000381679389312977,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.00049618320610687,0,7.68779850280124e-05
E1792:250310708,26200,0.000381679389312977,0.000152671755725191,175007,0,2.28562286079985e-05,6915,0,0,2.28562286079985e-05,0.000534351145038168,0,8.6487733156514e-05
A2367:250412452,26200,7.63358778625954e-05,7.63358778625954e-05,175007,0,1.14281143039993e-05,6915,0,0,1.14281143039993e-05,0.000152671755725191,0,2.88292443855047e-05
A5739:250420989,28707,6.96694186087017e-05,3.48347093043509e-05,173189,1.15480775337926e-05,5.77403876689628e-06,4916,0,0,1.73221163006888e-05,0.000104504127913053,0,2.90118561785583e-05
E0864:250277934,26200,0.000305343511450382,0.000381679389312977,175007,0,5.71405715199963e-05,6915,0,0,5.71405715199963e-05,0.000687022900763359,0,0.000134536473799022
E0594:250283084,26200,7.63358778625954e-05,0.000152671755725191,175007,0,2.28562286079985e-05,6915,0,0,2.28562286079985e-05,0.000229007633587786,0,4.80487406425078e-05
E1355:250284359,26200,0.000381679389312977,0.000534351145038168,175007,0,7.99968001279949e-05,6915,0,0,7.99968001279949e-05,0.000916030534351145,0,0.000182585214441529
A2640:250442149,28707,0.000104504127913053,3.48347093043509e-05,173189,1.73221163006888e-05,5.77403876689628e-06,4916,0,0,2.30961550675851e-05,0.000139338837217403,0,3.86824749047444e-05
E0618:250283098,26200,0,0,175007,0,0,6915,0,0,0,0,0,0
E1688:250272077,26200,0.000381679389312977,0.000190839694656489,175007,0,2.85702857599982e-05,6915,0,0,2.85702857599982e-05,0.000572519083969466,0,9.60974812850155e-05
A1847:250416909,26200,7.63358778625954e-05,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.00049618320610687,0,0.000115316977542019
A3008:250412926,26200,0,0.000725190839694656,175007,0,0.000108567085887993,6915,0,0,0.000108567085887993,0.000725190839694656,0,0.000182585214441529
A3791:250417292,26200,0,3.81679389312977e-05,175007,0,5.71405715199963e-06,6915,0,0,5.71405715199963e-06,3.81679389312977e-05,0,9.60974812850155e-06
A5746:250420995,32023,6.24551103894076e-05,0,171252,2.33573914465233e-05,0,5379,0,0,2.33573914465233e-05,6.24551103894076e-05,0,2.87557391662753e-05
A1030:250416414,28707,0,0,173189,5.77403876689628e-06,0,4916,0,0,5.77403876689628e-06,0,0,4.83530936309305e-06
B3251:250273023,32023,0.000312275551947038,0.000124910220778815,171252,0,2.33573914465233e-05,5379,0,0,2.33573914465233e-05,0.000437185772725853,0,8.62672174988258e-05
A1396:250416672,26200,0.000381679389312977,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.00049618320610687,0,7.68779850280124e-05
E0984:250278013,26200,0.000381679389312977,0.000877862595419847,175007,0,0.000131423314495992,6915,0,0,0.000131423314495992,0.00125954198473282,0,0.000269072947598043
A3508:250413299,26200,0.000381679389312977,0.000572519083969466,175007,0,8.57108572799945e-05,6915,0,0,8.57108572799945e-05,0.000954198473282443,0,0.000192194962570031
A4040:250417370,30107,0.000398578403693493,0.000431793270667951,171924,2.32660943207464e-05,7.56148065424257e-05,4857,0,0,9.88809008631721e-05,0.000830371674361444,0,0.000203008391013495
E1306:250310627,26200,7.63358778625954e-05,0.000458015267175573,175007,0,6.85686858239956e-05,6915,0,0,6.85686858239956e-05,0.000534351145038168,0,0.00012492672567052
E0741:250277878,26200,7.63358778625954e-05,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.00049618320610687,0,0.000115316977542019
E1228:250310587,26200,7.63358778625954e-05,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.00049618320610687,0,0.000115316977542019
A1434:250416728,26200,0,0,175007,0,0,6915,0,0,0,0,0,0
E0252_mrg:250283159,26200,0.000381679389312977,0.00049618320610687,175007,0,7.42827429759952e-05,6915,0,0,7.42827429759952e-05,0.000877862595419847,0,0.000172975466313028
A4880:250422987,26200,7.63358778625954e-05,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.000190839694656489,0,3.84389925140062e-05
E2830:250284468,28707,0.000174173546521754,3.48347093043509e-05,173189,1.73221163006888e-05,5.77403876689628e-06,4916,0,0,2.30961550675851e-05,0.000209008255826105,0,4.83530936309305e-05
A5748:250420996,26200,0.000305343511450382,3.81679389312977e-05,175007,0,5.71405715199963e-06,6915,0,0,5.71405715199963e-06,0.000343511450381679,0,4.80487406425078e-05
E1969:250272293,26200,7.63358778625954e-05,0.000152671755725191,175007,0,2.28562286079985e-05,6915,0,0,2.28562286079985e-05,0.000229007633587786,0,4.80487406425078e-05
A1841:250416904,26200,0.000381679389312977,0.000458015267175573,175007,0,6.85686858239956e-05,6915,0,0,6.85686858239956e-05,0.00083969465648855,0,0.000163365718184526
E0499:250283045,26200,0,7.63358778625954e-05,175007,0,1.14281143039993e-05,6915,0,0,1.14281143039993e-05,7.63358778625954e-05,0,1.92194962570031e-05
A4118:250417396,26200,0.000305343511450382,0.000381679389312977,175007,0,5.71405715199963e-05,6915,0,0,5.71405715199963e-05,0.000687022900763359,0,0.000134536473799022
E0212:250277678,26200,7.63358778625954e-05,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.000190839694656489,0,3.84389925140062e-05
A3269:250413090,26200,0.000381679389312977,0.00049618320610687,175007,0,7.42827429759952e-05,6915,0,0,7.42827429759952e-05,0.000877862595419847,0,0.000172975466313028
E2277:250272469,26200,0,0,175007,0,0,6915,0,0,0,0,0,0
B3337:250273065,26200,0.000305343511450382,0.000381679389312977,175007,0,5.71405715199963e-05,6915,0,0,5.71405715199963e-05,0.000687022900763359,0,0.000134536473799022
A5584:250420949,26200,0.000381679389312977,0.000534351145038168,175007,0,7.99968001279949e-05,6915,0,0,7.99968001279949e-05,0.000916030534351145,0,0.000182585214441529
E0988:250278014,28707,0.000139338837217403,0.000104504127913053,173189,1.73221163006888e-05,1.73221163006888e-05,4916,0,0,3.46442326013777e-05,0.000243842965130456,0,6.28590217202097e-05
A3720:250417249,26200,7.63358778625954e-05,7.63358778625954e-05,175007,0,1.14281143039993e-05,6915,0,0,1.14281143039993e-05,0.000152671755725191,0,2.88292443855047e-05
A1067:250416473,26200,0,0,175007,0,0,6915,0,0,0,0,0,0
A2026:250417015,26200,7.63358778625954e-05,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.000190839694656489,0,3.84389925140062e-05
A2834:250412738,26200,7.63358778625954e-05,7.63358778625954e-05,175007,0,1.14281143039993e-05,6915,0,0,1.14281143039993e-05,0.000152671755725191,0,2.88292443855047e-05
A5420:250420859,26200,7.63358778625954e-05,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.00049618320610687,0,0.000115316977542019
A3296:250413114,32023,0.000374730662336446,0,171252,3.50360871697849e-05,0,5379,0,0,3.50360871697849e-05,0.000374730662336446,0,8.62672174988258e-05
A0303:250415885,28707,6.96694186087017e-05,3.48347093043509e-05,173189,1.15480775337926e-05,5.77403876689628e-06,4916,0,0,1.73221163006888e-05,0.000104504127913053,0,2.90118561785583e-05
B3098:250283803,28707,0.000348347093043509,3.48347093043509e-05,173189,1.73221163006888e-05,5.77403876689628e-06,4916,0,0,2.30961550675851e-05,0.000383181802347859,0,7.25296404463958e-05
E1585:250272029,26200,7.63358778625954e-05,0.00049618320610687,175007,0,7.42827429759952e-05,6915,0,0,7.42827429759952e-05,0.000572519083969466,0,0.000134536473799022
A5420_1:250441830,26200,7.63358778625954e-05,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.00049618320610687,0,0.000115316977542019
A1768:250416866,28707,0.000383181802347859,3.48347093043509e-05,173189,2.30961550675851e-05,5.77403876689628e-06,4916,0,0,2.88701938344814e-05,0.00041801651165221,0,8.22002591725819e-05
A1193:250441886,32023,0.00024982044155763,0,171252,1.16786957232616e-05,0,5379,0,0,1.16786957232616e-05,0.00024982044155763,0,4.79262319437921e-05
A0743:250416181,26200,7.63358778625954e-05,0.000458015267175573,175007,0,6.85686858239956e-05,6915,0,0,6.85686858239956e-05,0.000534351145038168,0,0.00012492672567052
E2943:250272785,26200,7.63358778625954e-05,7.63358778625954e-05,175007,0,1.14281143039993e-05,6915,0,0,1.14281143039993e-05,0.000152671755725191,0,2.88292443855047e-05
B3582:250273232,26200,7.63358778625954e-05,0.000801526717557252,175007,4.57124572159971e-05,0.000119995200191992,6915,0,0,0.000165707657407989,0.000877862595419847,0,0.00024985345134104
A3555:250413327,32023,0.000312275551947038,0,171252,7.00721743395698e-05,0,5379,0,0,7.00721743395698e-05,0.000312275551947038,0,0.000105437710276343
A0890:250416288,26200,0.000305343511450382,0.000458015267175573,175007,0,6.85686858239956e-05,6915,0,0,6.85686858239956e-05,0.000763358778625954,0,0.000153755970056025
E1830:250310730,28707,0.000104504127913053,3.48347093043509e-05,173189,2.30961550675851e-05,5.77403876689628e-06,4916,0,0,2.88701938344814e-05,0.000139338837217403,0,4.35177842678375e-05
E1867:250310754,26200,0.000305343511450382,3.81679389312977e-05,175007,4.57124572159971e-05,5.71405715199963e-06,6915,0,0,5.14265143679967e-05,0.000343511450381679,0,8.6487733156514e-05
A2641:250442150,26200,0.000381679389312977,0.00049618320610687,175007,0,7.42827429759952e-05,6915,0,0,7.42827429759952e-05,0.000877862595419847,0,0.000172975466313028
E1176:250310568,26200,0.000381679389312977,0.000152671755725191,175007,0,2.28562286079985e-05,6915,0,0,2.28562286079985e-05,0.000534351145038168,0,8.6487733156514e-05
E1774:250310699,26200,7.63358778625954e-05,7.63358778625954e-05,175007,4.57124572159971e-05,1.14281143039993e-05,6915,0,0,5.71405715199963e-05,0.000152671755725191,0,6.72682368995109e-05
A2835:250412739,26200,0.000381679389312977,0.000152671755725191,175007,0,2.28562286079985e-05,6915,0,0,2.28562286079985e-05,0.000534351145038168,0,8.6487733156514e-05
A4798:250422954,26200,0.000381679389312977,0.000458015267175573,175007,0,6.85686858239956e-05,6915,0,0,6.85686858239956e-05,0.00083969465648855,0,0.000163365718184526
A3043:250412950,26200,0,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.000419847328244275,0,0.000105707229413517
E1730:250272096,26200,0.000305343511450382,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.000725190839694656,0,0.000144146221927523
A4651:250417683,26200,0.000381679389312977,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.00049618320610687,0,7.68779850280124e-05
A4452:250417569,26200,0.000305343511450382,3.81679389312977e-05,175007,0,5.71405715199963e-06,6915,0,0,5.71405715199963e-06,0.000343511450381679,0,4.80487406425078e-05
A0640:250416131,26200,0.000305343511450382,0.000419847328244275,175007,0,6.2854628671996e-05,6915,0,0,6.2854628671996e-05,0.000725190839694656,0,0.000144146221927523
E0779:250277898,26200,7.63358778625954e-05,7.63358778625954e-05,175007,0,1.14281143039993e-05,6915,0,0,1.14281143039993e-05,0.000152671755725191,0,2.88292443855047e-05
E2673:250283726,28707,0.000139338837217403,0.000104504127913053,173189,1.73221163006888e-05,1.73221163006888e-05,4916,0,0,3.46442326013777e-05,0.000243842965130456,0,6.28590217202097e-05
E2963:250272799,26200,7.63358778625954e-05,0.000114503816793893,175007,0,1.71421714559989e-05,6915,0,0,1.71421714559989e-05,0.000190839694656489,0,3.84389925140062e-05
E1792_1:250442019,26200,0.000381679389312977,0.000572519083969466,175007,0,8.57108572799945e-05,6915,0,0,8.57108572799945e-05,0.000954198473282443,0,0.000192194962570031
A3126:250413041,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A5837:250441767,30646,0,0,163067,0,0,5147,0,0,0,0,0,0
A1089:250416485,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A2164:250417146,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A0035:250415726,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A3373:250413186,27278,0,0,163253,0,0,5244,0,0,0,0,0,0
A0862:250416268,27278,0,0,163253,0,0,5244,0,0,0,0,0,0
A1704:250416815,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A2174:250441892,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
E1923:250272269,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A2373:250412453,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
E0774:250277896,27278,0,0,163253,0,0,5244,0,0,0,0,0,0
A1326:250416636,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A3571:250413336,28524,0,0,164868,0,0,4577,0,0,0,0,0,0
E1762:250310691,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
B3403:250273105,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A3988:250417326,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A5760:250421000,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A3283:250413102,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A5837_1:250441997,30646,0,0,163067,0,0,5147,0,0,0,0,0,0
A5284:250421388,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
E0711:250277866,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
E0435:250283238,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A2309:250412430,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A0605:250416116,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A2032:250417020,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A2931:250412829,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A0939:250416353,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
E1425:250271913,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
E2286:250272477,26838,0,0,165259,0,0,5255,0,0,0,0,0,0
A0375:250415922,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
A0435:250415983,28756,0,0,162744,0,0,4929,0,0,0,0,0,0
E2420:250284099,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
A4639:250417680,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
E2885:250272728,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
E0201:250277673,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
A0477:250416010,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
A4055:250417376,29066,0,0,164128,0,0,5023,0,0,0,0,0,0
E0969:250278009,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
A5498:250441952,29066,0,0,164128,0,0,5023,0,0,0,0,0,0
A2303:250412427,29066,0,0,164128,0,0,5023,0,0,0,0,0,0
A0148:250415781,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
B3580:250273231,30975,0,0,163371,0,0,5370,0,0,0,0,0,0
A3113:250412998,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
A1286:250416618,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
E0835:250277918,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
A2014:250417011,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
E1547:250271973,27663,0,0,165712,0,0,5031,0,0,0,0,0,0
A0825:250416247,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
A1731:250416854,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
A0856:250416265,26956,0,0,166628,0,0,5382,0,0,0,0,0,0
E0234:250277689,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
E2697_1:250442033,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A1917:250416938,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
B3191:250283851,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A2060:250417040,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E1550:250271975,26443,0,0,162501,0,0,4720,0,0,0,0,0,0
A5458:250420877,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E0690:250277855,26443,0,0,162501,0,0,4720,0,0,0,0,0,0
A3495:250413262,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E1930:250272272,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A1281:250416617,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
B3329:250273060,28083,0,0,162149,0,0,4239,0,0,0,0,0,0
B3493:250273185,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E0703:250277862,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A4492:250417614,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A1632:250416781,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E1456:250271925,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E1987:250284389,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A0126:250415767,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E2600:250284453,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A4622:250417677,25397,0.00019687364649368,3.93747292987361e-05,172826,5.78616643329129e-06,5.78616643329129e-06,5874,0,0.000851208716377256,1.15723328665826e-05,0.000236248375792416,0.000851208716377256,6.36952037511575e-05
A5463_1:250441834,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A2445:250412497,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A2661:250442168,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E2807:250272684,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A2731:250412685,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A3153:250413052,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A5988_1:250442011,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
A4889:250422991,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A5740:250420990,26443,0,0,162501,0,0,4720,0,0,0,0,0,0
A0572:250416098,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A0474:250416007,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E1505:250271945,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E1276:250310612,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
B3320:250273054,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A0137:250415775,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E1186:250310573,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
E1403:250271903,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
A5458_1:250441833,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A3542:250413319,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A5451_1:250441832,25397,0.00019687364649368,3.93747292987361e-05,172826,5.78616643329129e-06,5.78616643329129e-06,5874,0,0.000851208716377256,1.15723328665826e-05,0.000236248375792416,0.000851208716377256,6.36952037511575e-05
A0908:250416303,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E1481:250271939,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A3273:250413093,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E1146:250278070,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E1780:250284380,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A3757:250417269,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E1649:250272061,28083,0,0,162149,0,0,4239,0,0,0,0,0,0
E1718:250272089,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E0254:250283160,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E0867:250277936,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A3073:250441920,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E0874:250284337,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E2229:250284514,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A1058:250416433,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E2430:250284105,26443,0,0,162501,0,0,4720,0,0,0,0,0,0
A5988:250441808,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E0582:250284321,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A0691:250416156,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E2015:250272316,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E0376:250283219,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A2551:250412582,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A4960:250423013,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A2725:250412681,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A0932:250416347,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A5451:250420873,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
A4246:250417488,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A4240:250417453,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E1538:250271966,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
E2436:250284108,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A1992:250417000,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
A3289:250413109,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E2306:250284041,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E0290:250283182,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E2272:250284435,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A5463:250420879,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A2383:250412455,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
E0298:250284307,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E0916:250277986,25397,0,0,172826,0,0,5874,0,0,0,0,0,0
E2513:250283674,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A2080:250417054,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
E0257:250283162,25397,0.000118124187896208,3.93747292987361e-05,172826,0,5.78616643329129e-06,5874,0,0,5.78616643329129e-06,0.000157498917194944,0,2.44981552889067e-05
A5143:250421345,26396,0,0,165326,0,0,4727,0,0,0,0,0,0
A4483:250417579,25397,7.87494585974721e-05,0,172826,5.78616643329129e-06,0,5874,0,0.000851208716377256,5.78616643329129e-06,7.87494585974721e-05,0.000851208716377256,3.91970484622508e-05
A3802:250417300,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E0955:250278000,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E0449:250283246,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
A5761:250421001,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
A0631:250416126,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A3477:250413253,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E0099:250277628,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E2958:250272796,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
A2811:250412727,27053,0,0,162969,0,0,4422,0,0,0,0,0,0
A3801:250417299,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2330:250284055,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A2657:250442165,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A5035:250421296,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A5335:250420814,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A2790:250412715,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2573:250283694,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A5494:250420928,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2981:250272815,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
B3724:250314842,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A4575:250417659,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E1241:250310591,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A4298:250417512,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2307:250284042,27144,0,0,164539,0,0,4374,0,0,0,0,0,0
B3453:250273159,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
E1038:250278031,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A3672:250413386,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E0717:250277869,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
A2532:250412572,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
B3253:250273024,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A1558:250416764,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2551:250283686,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A0566:250416095,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
E1095:250278060,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
