pid,tot,miss,toter,er01,er02,er10,er12,er20,er21,er0,er1,er2
A3505:250413298,13411,1092,0.0133472522556111,0.00765059074181677,0,0.00655151876116736,0.0083382966051221,0.000711237553342817,0.0526315789473684,0.00765059074181677,0.0148898153662895,0.0533428165007112
A3508:250413299,14119,1881,0.0356965790778384,0.0218211481594779,0.000101967982053635,0.0236583958453549,0.00634737449509521,0.00354609929078014,0.215130023640662,0.0219231161415316,0.0300057703404501,0.218676122931442
A3509:250413300,14767,1233,0.0144240536331008,0.00830535430288037,0.000265064499028097,0.0182965299684543,0.0100946372239748,0.00214592274678112,0.0359442060085837,0.00857041880190846,0.028391167192429,0.0380901287553648
A3511:250413301,14696,1304,0.00884594447468699,0.00518271257905833,0,0.0115356885364095,0.00432588320115357,0,0.0254545454545455,0.00518271257905833,0.0158615717375631,0.0254545454545455
A3512:250413302,14546,1454,0.0124432833768734,0.00969993654247122,0,0.00353892821031345,0.00404448938321537,0,0.0383864671437866,0.00969993654247122,0.00758341759352882,0.0383864671437866
A3513:250413303,13249,2751,0.0632500566080459,0.0341580687168186,0.00180306521085846,0.106484235574063,0.0226055919095776,0.0397476340694006,0.125552050473186,0.0359611339276771,0.129089827483641,0.165299684542587
A3514:250413304,14832,1168,0.0117988133764833,0.00782796472917042,0,0.0028735632183908,0.000478927203065134,0,0.0496932515337423,0.00782796472917042,0.00335249042145594,0.0496932515337423
A3515:250413305,428,124,0.0700934579439252,0.0590062111801242,0.0062111801242236,0.087719298245614,0,0.0204081632653061,0.0612244897959184,0.0652173913043478,0.087719298245614,0.0816326530612245
A3516:250413306,14303,803,0.0102775641473817,0.00635497049477985,0,0.00325732899022801,0.00130293159609121,0,0.0399315459212778,0.00635497049477985,0.00456026058631922,0.0399315459212778
A3517:250413307,14084,1041,0.0118574268673672,0.00779764168885508,0,0.00884955752212389,0.00245821042281219,0.000651890482398957,0.0397653194263364,0.00779764168885508,0.0113077679449361,0.0404172099087353
A3518:250413308,14692,1308,0.0110264089300299,0.00662131519274376,0,0.00143884892086331,0.00287769784172662,0.00126422250316056,0.0493046776232617,0.00662131519274376,0.00431654676258993,0.0505689001264223
A3520:250413309,14029,1971,0.0106921377147338,0.00568494406748579,0,0.0210727969348659,0.00574712643678161,0.00144300144300144,0.0274170274170274,0.00568494406748579,0.0268199233716475,0.0288600288600289
A3521:250413310,14085,1915,0.0335108271210508,0.021239837398374,0.000304878048780488,0.0116383169203223,0.00387943897344076,0.00782997762863535,0.224832214765101,0.0215447154471545,0.0155177558937631,0.232662192393736
A3523:250413311,12546,3454,0.106806950422445,0.065140644573511,0.00216376266939984,0.131622792402532,0.0303232255914695,0.0549738219895288,0.289267015706806,0.0673044072429108,0.161946017994002,0.344240837696335
A3525:250413312,13199,2801,0.0362906280778847,0.0257455481656297,0.000429092469427162,0.0281240012783637,0.00479386385426654,0.0147058823529412,0.161764705882353,0.0261746406350569,0.0329178651326302,0.176470588235294
A3526:250413313,13946,2054,0.0323390219417754,0.0195430773465456,0.00192678227360308,0.0591766723842196,0.0120068610634648,0.0180754917597023,0.0531632110579479,0.0214698596201486,0.0711835334476844,0.0712387028176502
A3527:250413314,13204,2796,0.17812784004847,0.109100817438692,0.00435967302452316,0.226100628930818,0.0553459119496855,0.0694935217903416,0.420494699646643,0.113460490463215,0.281446540880503,0.489988221436985
A3534:250413315,13647,2353,0.118194474976185,0.0699457042478441,0.00170339614606622,0.147042253521127,0.04,0.0440340909090909,0.348011363636364,0.0716491003939104,0.187042253521127,0.392045454545455
A3536:250413316,13785,2215,0.0346753717809213,0.0252996005326232,0.000307282597562225,0.0169910410874266,0.00586963237565647,0.00636942675159236,0.189808917197452,0.0256068831301854,0.0228606734630831,0.196178343949045
A3539:250413317,12362,966,0.00857466429380359,0.00421363109659749,0,0.0155884645362432,0.00155884645362432,0.00126103404791929,0.0264817150063052,0.00421363109659749,0.0171473109898675,0.0277427490542245
A3541:250413318,12775,3225,0.0438356164383562,0.0248391103082308,0.000677430281133567,0.0457991156032849,0.0116866708780796,0.0199468085106383,0.18218085106383,0.0255165405893643,0.0574857864813645,0.202127659574468
A3542:250413319,13671,2329,0.0332821300563236,0.0199203187250996,0.000629062696582093,0.0275735294117647,0.00612745098039216,0.0103567318757192,0.161104718066743,0.0205493814216817,0.0337009803921569,0.171461449942463
A3543:250413320,13673,2327,0.0383237036495283,0.0261519302615193,0.00062266500622665,0.0290123456790123,0.00740740740740741,0.0100376411543287,0.175658720200753,0.026774595267746,0.0364197530864198,0.185696361355082
A3544:250413321,12499,2316,0.0384830786462917,0.0267079321412196,0.000458505272810637,0.0316786414108426,0.00587851077726976,0.0112201963534362,0.169705469845722,0.0271664374140303,0.0375571521881123,0.180925666199158
A3547:250413322,6896,1212,0.0327726218097448,0.0193854402969684,0.000206228088265622,0.0295003010234798,0.00602046959662854,0.0181347150259067,0.16839378238342,0.0195916683852341,0.0355207706201084,0.186528497409326
A3548:250413323,13133,2867,0.029696185182365,0.0193706981317601,0.000294985250737463,0.0466321243523316,0.0198618307426598,0.00720221606648199,0.0554016620498615,0.0196656833824975,0.0664939550949914,0.0626038781163435
A3549:250413324,14225,1775,0.0143409490333919,0.009543035419343,0,0.00805523590333717,0.00517836593785961,0.00251730648206419,0.0459408432976715,0.009543035419343,0.0132336018411968,0.0484581497797357
A3551:250441927,11073,1068,0.00975345434841506,0.00800669216061185,0,0.00440528634361234,0.00367107195301028,0.000744601638123604,0.0215934475055845,0.00800669216061185,0.00807635829662261,0.0223380491437081
A3553:250413325,14473,1527,0.0465003800179645,0.0266831595688284,0.00150203216115922,0.155,0.042,0.00835266821345708,0.0645011600928074,0.0281851917299876,0.197,0.0728538283062645
A3554:250413326,15164,836,0.0185966763386969,0.0103092783505155,0.000343642611683849,0.0405027932960894,0.0167597765363128,0.001434034416826,0.0348948374760994,0.0106529209621993,0.0572625698324022,0.0363288718929254
A3555:250413327,13758,2242,0.0316179677278674,0.0216049382716049,0.000205761316872428,0.0177847113884555,0.00187207488299532,0.00360144057623049,0.188475390156062,0.0218106995884774,0.0196567862714509,0.192076830732293
A3556:250413328,15345,655,0.00697295536005213,0.00371684406149687,0,0.00132802124833997,0.00531208499335989,0.000999500249875062,0.0254872563718141,0.00371684406149687,0.00664010624169987,0.0264867566216892
A3557:250413329,12840,3160,0.16316199376947,0.100774323869375,0.0051621591291662,0.198253557567917,0.0449547218628719,0.112305854241338,0.364396654719235,0.105936482998541,0.243208279430789,0.476702508960573
A3560:250413330,11372,1136,0.0171473795286669,0.0114791342819562,0,0.0139049826187717,0.00579374275782155,0.000779423226812159,0.0498830865159782,0.0114791342819562,0.0196987253765933,0.0506625097427903
A3561:250413331,10921,2839,0.0980679424961084,0.0561916041584419,0.00276352151598895,0.118993135011442,0.0251716247139588,0.0628571428571429,0.287142857142857,0.0589551256744308,0.1441647597254,0.35
A3562:250413332,12223,1752,0.030761678802258,0.0218779564806055,0.000236518448438978,0.0204148831083306,0.00526835693118209,0.00821917808219178,0.143835616438356,0.0221144749290445,0.0256832400395127,0.152054794520548
A3563:250413333,12161,1942,0.0464599950661952,0.0309413304772105,0.000714030703320243,0.0456163054027823,0.00970559689420899,0.0164917541229385,0.175412293853073,0.0316553611805308,0.0553219022969913,0.191904047976012
A3569:250413334,14158,1842,0.0204831190846165,0.0113986732691769,0,0.0268606603245663,0.0100727476217124,0.00239808153477218,0.0587529976019185,0.0113986732691769,0.0369334079462787,0.0611510791366906
A3570:250413335,13422,2578,0.0514081358962897,0.0337970006520322,0.000652032166920235,0.0475504322766571,0.0100864553314121,0.0253333333333333,0.205333333333333,0.0344490328189524,0.0576368876080692,0.230666666666667
A3571:250413336,8027,1296,0.0312694655537561,0.0222969385949389,0,0.0273336771531717,0.00928313563692625,0.0068649885583524,0.116704805491991,0.0222969385949389,0.036616812790098,0.123569794050343
A3572:250413337,14385,1615,0.0145985401459854,0.00998547567175018,0.000453885257806826,0.0147435897435897,0.00833333333333333,0.00165837479270315,0.0309563294637922,0.010439360929557,0.0230769230769231,0.0326147042564953
A3573:250413338,13808,2192,0.0224507531865585,0.0125282592313489,0.000659382064807837,0.0431937172774869,0.0130890052356021,0.00721153846153846,0.0432692307692308,0.0131876412961567,0.056282722513089,0.0504807692307692
A3575:250413339,14543,1457,0.0104517637351303,0.00699043414275202,0.000183958793230316,0.00277520814061055,0.00231267345050879,0.000662690523525514,0.0410868124585818,0.00717439293598234,0.00508788159111933,0.0417495029821074
A3576:250413340,12996,2416,0.152354570637119,0.0940801056338028,0.00440140845070423,0.187216093445814,0.0418559377027904,0.0690072639225182,0.389830508474576,0.098481514084507,0.229072031148605,0.458837772397094
A3578:250413341,10058,1837,0.0320143169616226,0.0225007120478496,0.000284819139846198,0.0196560196560197,0.00737100737100737,0.00673400673400673,0.154882154882155,0.0227855311876958,0.027027027027027,0.161616161616162
A3579:250413342,14158,1842,0.0175165983896031,0.0123824597337306,0.000372404804021972,0.0108138873079112,0.00512236767216847,0.00542168674698795,0.0445783132530121,0.0127548645377525,0.0159362549800797,0.05
A3580:250413343,13387,2613,0.0484798685291701,0.0296461897356143,0.00116640746500778,0.100147275405007,0.0169366715758468,0.0166570936243538,0.0827110855829983,0.0308125972006221,0.117083946980854,0.0993681792073521
A3581:250413344,13811,2189,0.0401129534429078,0.0276545248168404,0.000928696728923744,0.0245677888989991,0.0048528965726418,0.00729040097205346,0.21142162818955,0.0285832215457641,0.0294206854716409,0.218712029161604
