kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21,er0,er1,er2,toter
A3130,5521,0,0,47411,0,0,863,0,0,0,0,0,0
A3132,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A3140,5519,0,0,47916,0,0,809,0,0,0,0,0,0
A3150,5595,0,0,47861,0,0,767,0,0,0,0,0,0
A3153,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A3168,5114,0,0,48491,0,0,893,0,0,0,0,0,0
A3184,5434,0,0,47592,0,0,913,0,0,0,0,0,0
A3189,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3193,5337,0,0,47737,0,0,769,0,0,0,0,0,0
A3232,5260,0,0,48239,0,0,812,0,0,0,0,0,0
A3244,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A3249,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A3260,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3262,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3263,5489,0,0,47449,0,0,806,0,0,0,0,0,0
A3267,5623,0,0,47983,0,0,846,0,0,0,0,0,0
A3269,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A3273,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A3279,5686,0,0,47472,0,0,742,0,0,0,0,0,0
A3283,5294,0,0,47453,0,0,782,0,0,0,0,0,0
A3287,5489,0,0,47449,0,0,806,0,0,0,0,0,0
A3289,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A3292,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A3296,7070,0,0,48619,0,0,983,0,0,0,0,0,0
A3297,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3325,5519,0,0,47916,0,0,809,0,0,0,0,0,0
A3335,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A3345,5297,0,0,47720,0,0,802,0,0,0,0,0,0
A3348,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A3352,5503,0,0,48554,0,0,812,0,0,0,0,0,0
A3361,5661,0,0,47236,0,0,857,0,0,0,0,0,0
A3373,5449,0,0,47095,0,0,926,0,0,0,0,0,0
A3389,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3402,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A3404,5521,0,0,47411,0,0,863,0,0,0,0,0,0
A3406,5257,0,0,47455,0,0,791,0,0,0,0,0,0
A3407,5428,0,0,48060,0,0,858,0,0,0,0,0,0
A3415,5586,0,0,47416,0,0,735,0,0,0,0,0,0
A3417,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A3430,5535,0,0,47345,0,0,833,0,0,0,0,0,0
A3438,5729,0,0,48257,0,0,807,0,0,0,0,0,0
A3449,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A3450,5669,0,0,47766,0,0,881,0,0,0,0,0,0
A3462,5253,0,0,48435,0,0,819,0,0,0,0,0,0
A3470,5114,0,0,48491,0,0,893,0,0,0,0,0,0
A3477,5586,0,0,47416,0,0,735,0,0,0,0,0,0
A3478,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A3488,5260,0,0,48239,0,0,812,0,0,0,0,0,0
A3492,5471,0,0,48250,0,0,727,0,0,0,0,0,0
A3495,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A3508,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A3521,5477,0,0,47926,0,0,862,0,0,0,0,0,0
A3525,5560,0,0,47890,0,0,767,0,0,0,0,0,0
A3534,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A3542,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A3544,5546,0,0,48220,0,0,838,0,0,0,0,0,0
A3547,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3555,7070,0,0,48619,0,0,983,0,0,0,0,0,0
A3562,5586,0,0,47416,0,0,735,0,0,0,0,0,0
A3571,5587,0,0,47284,0,0,683,0,0,0,0,0,0
A3578,5562,0,0,48038,0,0,843,0,0,0,0,0,0
A3581,5283,0,0,47992,0,0,835,0,0,0,0,0,0
A3592,5700,0,0,47807,0,0,725,0,0,0,0,0,0
A3593,5519,0,0,47916,0,0,809,0,0,0,0,0,0
A3595,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A3669,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A3672,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A3675,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A3677,5730,0,0,47816,0,0,755,0,0,0,0,0,0
A3679,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A3704,5519,0,0,47916,0,0,809,0,0,0,0,0,0
A3714,5260,0,0,48239,0,0,812,0,0,0,0,0,0
A3717,6158,0,0,48681,0,0,836,0,0,0,0,0,0
A3720,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A3721,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A3738,5562,0,0,48038,0,0,843,0,0,0,0,0,0
A3743,5519,0,0,47916,0,0,809,0,0,0,0,0,0
A3744,5184,0,0,48241,0,0,866,0,0,0,0,0,0
A3749,5494,0,0,48339,0,0,754,0,0,0,0,0,0
A3757,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A3758,5535,0,0,47345,0,0,833,0,0,0,0,0,0
A3761,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A3762,5503,0,0,48554,0,0,812,0,0,0,0,0,0
A3791,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A3801,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A3802,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A3803,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A3805,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A3810,5595,0,0,47861,0,0,767,0,0,0,0,0,0
A3812,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A3823,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A3849,4697,0,0,48730,0,0,953,0,0,0,0,0,0
A3988,5294,0,0,47453,0,0,782,0,0,0,0,0,0
A4003,5521,0,0,47411,0,0,863,0,0,0,0,0,0
A4019,5346,0,0,47427,0,0,789,0,0,0,0,0,0
A4040,5895,0,0,48027,0,0,889,0,0,0,0,0,0
A4042,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A4055,6089,0,0,47925,0,0,934,0,0,0,0,0,0
A4056,5428,0,0,48060,0,0,858,0,0,0,0,0,0
A4060,5114,0,0,48491,0,0,893,0,0,0,0,0,0
A4078,5639,0,0,47706,0,0,780,0,0,0,0,0,0
A4099,5600,0,0,47674,0,0,827,0,0,0,0,0,0
A4118,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A4149,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A4162,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A4165,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A4169,5710,0,0,48241,0,0,827,0,0,0,0,0,0
A4176,5519,0,0,47916,0,0,809,0,0,0,0,0,0
A4189,5613,0,0,47713,0,0,767,0,0,0,0,0,0
A4193,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A4200,6532,0,0,47933,0,0,884,0,0,0,0,0,0
A4205,5384,0,0,47407,0,0,744,0,0,0,0,0,0
A4206,5459,0,0,47605,0,0,834,0,0,0,0,0,0
A4207,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A4212,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A4224,5661,0,0,47236,0,0,857,0,0,0,0,0,0
A4229,5710,0,0,48241,0,0,827,0,0,0,0,0,0
A4236,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A4240,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A4246,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A4251,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A4254,5253,0,0,48435,0,0,819,0,0,0,0,0,0
A4259,5114,0,0,48491,0,0,893,0,0,0,0,0,0
A4260,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A4273,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A4298,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A4305,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A4306,5920,0,0,48426,0,0,909,0,0,0,0,0,0
A4312,5368,0,0,48076,0,0,824,0,0,0,0,0,0
A4313,5428,0,0,47785,0,0,719,0,0,0,0,0,0
A4318,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A4328,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A4331,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A4338,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A4339,5253,0,0,48435,0,0,819,0,0,0,0,0,0
A4353,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A4368,6148,0,0,48896,0,0,978,0,0,0,0,0,0
A4379,5260,0,0,48239,0,0,812,0,0,0,0,0,0
A4384,5368,0,0,48076,0,0,824,0,0,0,0,0,0
A4411,5659,0,0,48446,0,0,847,0,0,0,0,0,0
A4417,5154,0,0,47896,0,0,837,0,0,0,0,0,0
A4425,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A4436,5669,0,0,47766,0,0,881,0,0,0,0,0,0
A4442,5346,0,0,47427,0,0,789,0,0,0,0,0,0
A4450,5669,0,0,47766,0,0,881,0,0,0,0,0,0
A4451,5114,0,0,48491,0,0,893,0,0,0,0,0,0
A4452,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A4455,5246,0,0,48052,0,0,839,0,0,0,0,0,0
A4456,5246,0,0,48052,0,0,839,0,0,0,0,0,0
A4469,5593,0,0,47480,0,0,802,0,0,0,0,0,0
A4483,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A4492,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A4534,6369,0,0,48902,0,0,945,0,0,0,0,0,0
A4538,5356,0,0,47843,0,0,796,0,0,0,0,0,0
A4542,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A4544,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A4549,5661,0,0,47236,0,0,857,0,0,0,0,0,0
A4556,5322,0,0,47986,0,0,787,0,0,0,0,0,0
A4560,5558,0,0,48289,0,0,769,0,0,0,0,0,0
A4561,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A4567,5507,0,0,47556,0,0,793,0,0,0,0,0,0
A4572,5373,0,0,47898,0,0,787,0,0,0,0,0,0
A4575,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A4582,5632,0,0,47717,0,0,761,0,0,0,0,0,0
A4586,5351,0,0,47255,0,0,775,0,0,0,0,0,0
A4593,5920,0,0,48426,0,0,909,0,0,0,0,0,0
A4622,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A4638,5601,0,0,47400,0,0,796,0,0,0,0,0,0
A4639,5639,0,0,48467,0,0,833,0,0,0,0,0,0
A4651,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A4656,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A4676,5428,0,0,47785,0,0,719,0,0,0,0,0,0
A4764,5687,0,0,47476,0,0,800,0,0,0,0,0,0
A4780,5562,0,0,48038,0,0,843,0,0,0,0,0,0
A4781,5632,0,0,47717,0,0,761,0,0,0,0,0,0
A4782,5356,0,0,47843,0,0,796,0,0,0,0,0,0
A4798,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A4819,5426,0,0,47783,0,0,775,0,0,0,0,0,0
A4865,5253,0,0,48435,0,0,819,0,0,0,0,0,0
A4867,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A4880,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A4886,5558,0,0,48289,0,0,769,0,0,0,0,0,0
A4889,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A4900,5593,0,0,47480,0,0,802,0,0,0,0,0,0
A4921,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A4931,5411,0,0,47728,0,0,780,0,0,0,0,0,0
A4959,5687,0,0,47476,0,0,800,0,0,0,0,0,0
A4960,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A4974,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A4980,5283,0,0,47992,0,0,835,0,0,0,0,0,0
A4982,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A4984,5593,0,0,47480,0,0,802,0,0,0,0,0,0
A4991,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A5000,5428,0,0,48060,0,0,858,0,0,0,0,0,0
A5010,5535,0,0,47345,0,0,833,0,0,0,0,0,0
A5019,5411,0,0,47728,0,0,780,0,0,0,0,0,0
A5035,4697,0,0,48730,0,0,953,0,0,0,0,0,0
A5037,5154,0,0,47896,0,0,837,0,0,0,0,0,0
A5053,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A5056,5710,0,0,48241,0,0,827,0,0,0,0,0,0
A5091,5586,0,0,47416,0,0,735,0,0,0,0,0,0
A5101,5350,0,0,47667,0,0,763,0,0,0,0,0,0
A5106,5510,0,0,47426,0,0,901,0,0,0,0,0,0
A5115,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A5117,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5130,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A5142,5546,0,0,48220,0,0,838,0,0,0,0,0,0
A5143,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A5146,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A5170,5535,0,0,47345,0,0,833,0,0,0,0,0,0
A5174,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A5181,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A5192,5560,0,0,47890,0,0,767,0,0,0,0,0,0
A5193,5385,0,0,47972,0,0,748,0,0,0,0,0,0
A5211,5623,0,0,47983,0,0,846,0,0,0,0,0,0
A5255,5687,0,0,47476,0,0,800,0,0,0,0,0,0
A5277,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5279,5434,0,0,47592,0,0,913,0,0,0,0,0,0
A5284,5294,0,0,47453,0,0,782,0,0,0,0,0,0
A5286,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A5296,5471,0,0,48250,0,0,727,0,0,0,0,0,0
A5306,5729,0,0,48257,0,0,807,0,0,0,0,0,0
A5313,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A5323,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A5333,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5335,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A5337,5415,0,0,47983,0,0,778,0,0,0,0,0,0
A5342,5283,0,0,47992,0,0,835,0,0,0,0,0,0
A5359,4697,0,0,48730,0,0,953,0,0,0,0,0,0
A5364,5257,0,0,47455,0,0,791,0,0,0,0,0,0
A5365,5535,0,0,47345,0,0,833,0,0,0,0,0,0
A5376,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5388,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A5398,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5401,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5406,5920,0,0,48426,0,0,909,0,0,0,0,0,0
A5413,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A5420,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A5434,5453,0,0,47688,0,0,727,0,0,0,0,0,0
A5438,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A5449,5350,0,0,47667,0,0,763,0,0,0,0,0,0
A5451,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A5453,5368,0,0,48076,0,0,824,0,0,0,0,0,0
A5458,5409,0,0,47664,0,0,779,0,0,0,0,0,0
A5463,5371,0,0,48053,0,0,800,0,0,0,0,0,0
A5464,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5470,5546,0,0,48220,0,0,838,0,0,0,0,0,0
A5474,5700,0,0,47807,0,0,725,0,0,0,0,0,0
A5480,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A5483,5920,0,0,48426,0,0,909,0,0,0,0,0,0
A5494,5300,0,0,48267,0,0,818,0,0,0,0,0,0
A5498,6089,0,0,47925,0,0,934,0,0,0,0,0,0
A5528,5356,0,0,47843,0,0,796,0,0,0,0,0,0
A5537,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5541,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5546,5283,0,0,47992,0,0,835,0,0,0,0,0,0
A5555,5415,0,0,47983,0,0,778,0,0,0,0,0,0
A5559,5521,0,0,47411,0,0,863,0,0,0,0,0,0
A5578,5368,0,0,48076,0,0,824,0,0,0,0,0,0
A5584,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A5591,5661,0,0,47236,0,0,857,0,0,0,0,0,0
A5604,5510,0,0,47433,0,0,761,0,0,0,0,0,0
A5605,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5633,5434,0,0,47592,0,0,913,0,0,0,0,0,0
A5646,5658,0,0,47659,0,0,771,0,0,0,0,0,0
A5721,5521,0,0,47411,0,0,863,0,0,0,0,0,0
A5723,5497,0,0,47405,0,0,810,0,0,0,0,0,0
A5734,5428,0,0,47785,0,0,719,0,0,0,0,0,0
A5739,5869,0,0,48260,0,0,818,0,0,0,0,0,0
A5740,5358,0,0,47406,0,0,830,0,0,0,0,0,0
A5744,5510,0,0,47433,0,0,761,0,0,0,0,0,0
A5745,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A5746,7070,0,0,48619,0,0,983,0,0,0,0,0,0
A5748,5786,0,0,48358,0,0,928,0,0,0,0,0,0
A5754,5259,0,0,47682,0,0,841,0,0,0,0,0,0
A5760,5294,0,0,47453,0,0,782,0,0,0,0,0,0
A5761,5283,0,0,47992,0,0,835,0,0,0,0,0,0
A5763,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5764,5114,0,0,48491,0,0,893,0,0,0,0,0,0
A5772,6148,0,0,48896,0,0,978,0,0,0,0,0,0
A5778,5356,0,0,47843,0,0,796,0,0,0,0,0,0
A5783,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A5790,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A5793,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5797,5411,0,0,47728,0,0,780,0,0,0,0,0,0
A5803,5415,0,0,47983,0,0,778,0,0,0,0,0,0
A5804,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A5810,5510,0,0,47433,0,0,761,0,0,0,0,0,0
A5812,5337,0,0,47875,0,0,778,0,0,0,0,0,0
A5813,5127,0,0,48187,0,0,783,0,0,0,0,0,0
A5819,5501,0,0,47329,0,0,772,0,0,0,0,0,0
A5829,5457,0,0,47574,0,0,753,0,0,0,0,0,0
A5837,6529,0,0,48114,0,0,962,0,0,0,0,0,0
A5839,5687,0,0,47476,0,0,800,0,0,0,0,0,0
A5842,5707,0,0,48268,0,0,801,0,0,0,0,0,0
A5846,5428,0,0,48060,0,0,858,0,0,0,0,0,0
A5849,5400,0,0,48152,0,0,720,0,0,0,0,0,0
A5852,5558,0,0,47795,0,0,735,0,0,0,0,0,0
A5862,5428,0,0,48060,0,0,858,0,0,0,0,0,0
A5865,5730,0,0,47816,0,0,755,0,0,0,0,0,0
A5867,5430,0,0,48230,0,0,818,0,0,0,0,0,0
A5924,5703,0,0,48321,0,0,802,0,0,0,0,0,0
A5948,5283,0,0,47992,0,0,835,0,0,0,0,0,0
A5949,5368,0,0,48076,0,0,824,0,0,0,0,0,0
A5953,5411,0,0,47728,0,0,780,0,0,0,0,0,0
A5988,5409,0,0,47664,0,0,779,0,0,0,0,0,0
B3010,5411,0,0,47728,0,0,780,0,0,0,0,0,0
B3012,6387,0,0,48208,0,0,950,0,0,0,0,0,0
B3022,5601,0,0,47400,0,0,796,0,0,0,0,0,0
B3036,5535,0,0,47345,0,0,833,0,0,0,0,0,0
B3039,5703,0,0,48321,0,0,802,0,0,0,0,0,0
B3045,5372,0,0,47966,0,0,796,0,0,0,0,0,0
B3051,5501,0,0,47329,0,0,772,0,0,0,0,0,0
B3052,5370,0,0,48173,0,0,969,0,0,0,0,0,0
B3061,5710,0,0,48241,0,0,827,0,0,0,0,0,0
B3071,5368,0,0,48076,0,0,824,0,0,0,0,0,0
B3076,5457,0,0,47574,0,0,753,0,0,0,0,0,0
B3077,5601,0,0,47400,0,0,796,0,0,0,0,0,0
B3081,5277,0,0,47836,0,0,836,0,0,0,0,0,0
B3086,5504,0,0,47047,0,0,780,0,0,0,0,0,0
B3092,5457,0,0,47574,0,0,753,0,0,0,0,0,0
B3098,5869,0,0,48260,0,0,818,0,0,0,0,0,0
B3100,5489,0,0,47449,0,0,806,0,0,0,0,0,0
B3105,5532,0,0,47002,0,0,789,0,0,0,0,0,0
B3113,5501,0,0,47329,0,0,772,0,0,0,0,0,0
B3140,5497,0,0,47405,0,0,810,0,0,0,0,0,0
B3142,5595,0,0,47861,0,0,767,0,0,0,0,0,0
B3152,5403,0,0,47455,0,0,793,0,0,0,0,0,0
B3154,5703,0,0,48321,0,0,802,0,0,0,0,0,0
B3157,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3162,5322,0,0,47986,0,0,787,0,0,0,0,0,0
B3165,5370,0,0,48173,0,0,969,0,0,0,0,0,0
B3166,5586,0,0,47416,0,0,735,0,0,0,0,0,0
B3172,5707,0,0,48268,0,0,801,0,0,0,0,0,0
B3175,6369,0,0,48902,0,0,945,0,0,0,0,0,0
B3183,5535,0,0,47345,0,0,833,0,0,0,0,0,0
B3191,5409,0,0,47664,0,0,779,0,0,0,0,0,0
B3192,5703,0,0,48321,0,0,802,0,0,0,0,0,0
B3193,5707,0,0,48268,0,0,801,0,0,0,0,0,0
B3202,5141,0,0,47853,0,0,817,0,0,0,0,0,0
B3204,5687,0,0,47476,0,0,800,0,0,0,0,0,0
B3207,5532,0,0,47002,0,0,789,0,0,0,0,0,0
B3210,5415,0,0,47983,0,0,778,0,0,0,0,0,0
B3211,5300,0,0,48267,0,0,818,0,0,0,0,0,0
B3217,5457,0,0,47574,0,0,753,0,0,0,0,0,0
B3230,5535,0,0,47345,0,0,833,0,0,0,0,0,0
B3248,5426,0,0,47783,0,0,775,0,0,0,0,0,0
B3251,7070,0,0,48619,0,0,983,0,0,0,0,0,0
B3252,5503,0,0,48554,0,0,812,0,0,0,0,0,0
B3253,5300,0,0,48267,0,0,818,0,0,0,0,0,0
B3258,5283,0,0,47992,0,0,835,0,0,0,0,0,0
B3261,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3263,5259,0,0,47682,0,0,841,0,0,0,0,0,0
B3266,5535,0,0,47345,0,0,833,0,0,0,0,0,0
B3268,5501,0,0,47329,0,0,772,0,0,0,0,0,0
B3270,4697,0,0,48730,0,0,953,0,0,0,0,0,0
B3277,5257,0,0,47455,0,0,791,0,0,0,0,0,0
B3291,5707,0,0,48268,0,0,801,0,0,0,0,0,0
B3292,5562,0,0,48038,0,0,843,0,0,0,0,0,0
B3294,5459,0,0,47605,0,0,834,0,0,0,0,0,0
B3306,5535,0,0,47345,0,0,833,0,0,0,0,0,0
B3312,5259,0,0,47682,0,0,841,0,0,0,0,0,0
B3320,5409,0,0,47664,0,0,779,0,0,0,0,0,0
B3324,5786,0,0,48358,0,0,928,0,0,0,0,0,0
B3329,5675,0,0,47488,0,0,756,0,0,0,0,0,0
B3337,5786,0,0,48358,0,0,928,0,0,0,0,0,0
B3343,5457,0,0,47574,0,0,753,0,0,0,0,0,0
B3345,5253,0,0,48435,0,0,819,0,0,0,0,0,0
B3371,5141,0,0,47853,0,0,817,0,0,0,0,0,0
B3372,5426,0,0,47783,0,0,775,0,0,0,0,0,0
B3390,6532,0,0,47933,0,0,884,0,0,0,0,0,0
B3393,5471,0,0,48250,0,0,727,0,0,0,0,0,0
B3399,5260,0,0,48239,0,0,812,0,0,0,0,0,0
B3403,5294,0,0,47453,0,0,782,0,0,0,0,0,0
B3419,5510,0,0,47433,0,0,761,0,0,0,0,0,0
B3424,5485,0,0,48015,0,0,830,0,0,0,0,0,0
B3428,5283,0,0,47992,0,0,835,0,0,0,0,0,0
B3439,5558,0,0,48289,0,0,769,0,0,0,0,0,0
B3453,5283,0,0,47992,0,0,835,0,0,0,0,0,0
B3455,5920,0,0,48426,0,0,909,0,0,0,0,0,0
B3456,5141,0,0,47853,0,0,817,0,0,0,0,0,0
B3470,5253,0,0,48435,0,0,819,0,0,0,0,0,0
B3471,5558,0,0,48289,0,0,769,0,0,0,0,0,0
B3486,6348,0,0,48803,0,0,957,0,0,0,0,0,0
B3493,5409,0,0,47664,0,0,779,0,0,0,0,0,0
B3496,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3501,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3506,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3521,5546,0,0,48220,0,0,838,0,0,0,0,0,0
B3554,5322,0,0,47986,0,0,787,0,0,0,0,0,0
B3561,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3567,5318,0,0,47674,0,0,701,0,0,0,0,0,0
B3578,5510,0,0,47433,0,0,761,0,0,0,0,0,0
B3579,5428,0,0,48060,0,0,858,0,0,0,0,0,0
B3580,7074,0,0,49034,0,0,1078,0,0,0,0,0,0
B3582,5786,0,0,48358,0,0,928,0,0,0,0,0,0
B3583,5497,0,0,47405,0,0,810,0,0,0,0,0,0
B3589,5513,0,0,48057,0,0,862,0,0,0,0,0,0
B3595,5259,0,0,47682,0,0,841,0,0,0,0,0,0
B3604,5780,0,0,48280,0,0,920,0,0,0,0,0,0
B3620,5501,0,0,47329,0,0,772,0,0,0,0,0,0
B3624,5430,0,0,48230,0,0,818,0,0,0,0,0,0
B3630,5601,0,0,47400,0,0,796,0,0,0,0,0,0
B3636,5346,0,0,47427,0,0,789,0,0,0,0,0,0
B3645,5346,0,0,47427,0,0,789,0,0,0,0,0,0
B3658,5558,0,0,48289,0,0,769,0,0,0,0,0,0
B3661,5457,0,0,47574,0,0,753,0,0,0,0,0,0
B3662,5700,0,0,47807,0,0,725,0,0,0,0,0,0
B3663,5558,0,0,47795,0,0,735,0,0,0,0,0,0
B3667,5503,0,0,48554,0,0,812,0,0,0,0,0,0
B3685,4697,0,0,48730,0,0,953,0,0,0,0,0,0
B3686,5658,0,0,47659,0,0,771,0,0,0,0,0,0
B3706,5738,0,0,47735,0,0,778,0,0,0,0,0,0
B3723,5400,0,0,48152,0,0,720,0,0,0,0,0,0
B3724,5300,0,0,48267,0,0,818,0,0,0,0,0,0
B3725,5507,0,0,47556,0,0,793,0,0,0,0,0,0
B3730,5141,0,0,47853,0,0,817,0,0,0,0,0,0
B3736,5337,0,0,47875,0,0,778,0,0,0,0,0,0
E0014,5510,0,0,47433,0,0,761,0,0,0,0,0,0
E0018,5661,0,0,47236,0,0,857,0,0,0,0,0,0
E0025,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E0043,5600,0,0,47674,0,0,827,0,0,0,0,0,0
E0053,5562,0,0,48038,0,0,843,0,0,0,0,0,0
E0073,5661,0,0,47236,0,0,857,0,0,0,0,0,0
E0075,5613,0,0,47713,0,0,767,0,0,0,0,0,0
E0088,5489,0,0,47449,0,0,806,0,0,0,0,0,0
E0099,5586,0,0,47416,0,0,735,0,0,0,0,0,0
E0104,5601,0,0,47400,0,0,796,0,0,0,0,0,0
E0107,5322,0,0,48211,0,0,827,0,0,0,0,0,0
E0115,5703,0,0,48321,0,0,802,0,0,0,0,0,0
E0122,5497,0,0,47405,0,0,810,0,0,0,0,0,0
E0125,5669,0,0,47766,0,0,881,0,0,0,0,0,0
E0132,5411,0,0,47728,0,0,780,0,0,0,0,0,0
E0142,5370,0,0,48173,0,0,969,0,0,0,0,0,0
E0143,5260,0,0,48239,0,0,812,0,0,0,0,0,0
