pid,tot,miss,toter,er01,er02,er10,er12,er20,er21,er0,er1,er2
A0086:250441871,13157,1943,0.0112487649160143,0.00370623232224715,0.00117038915439384,0.0196463654223969,0.0225933202357564,0.0063626723223754,0.0227995758218452,0.00487662147664098,0.0422396856581532,0.0291622481442206
A0089:250415747,14421,1579,0.0169197697801817,0.0090170520489242,0.000178555486117311,0.0334600760456274,0.0121673003802281,0.0015748031496063,0.0409448818897638,0.00919560753504151,0.0456273764258555,0.0425196850393701
A0090:250415748,14364,1636,0.0151072124756335,0.0093653391525732,0.000272776868521549,0.00869565217391304,0.00372670807453416,0.00341685649202733,0.0484054669703872,0.00963811602109474,0.0124223602484472,0.0518223234624146
A0091:250415749,11112,1230,0.0131389488840893,0.00673870105727896,0.000348553502962705,0.0181488203266788,0.00816696914700544,0.00926585887384177,0.0306486101211689,0.00708725456024166,0.0263157894736842,0.0399144689950107
A0092:250415750,12939,3061,0.0646108663729809,0.0468396683536126,0.000538386992570259,0.0591115774746415,0.0153899965022735,0.0163934426229508,0.21437578814628,0.0473780553461828,0.074501573976915,0.230769230769231
A0094:250415751,12409,2527,0.0447256023853655,0.0304417486839094,0.000801098649576562,0.0361281526925699,0.0081799591002045,0.0122116689280868,0.194029850746269,0.0312428473334859,0.0443081117927744,0.206241519674356
A0095:250415752,13538,2462,0.0268134140936623,0.0194766280463444,0.000599280862964443,0.01220703125,0.00634765625,0.0108254397834912,0.0730717185385656,0.0200759089093088,0.0185546875,0.0838971583220568
A0100:250415753,14500,1500,0.0106206896551724,0.00679911699779249,8.83002207505519e-05,0.0143459915611814,0.00590717299578059,0.00100502512562814,0.0251256281407035,0.00688741721854305,0.020253164556962,0.0261306532663317
A0101:250415754,11075,2972,0.101851015801354,0.0607303010890455,0.00294682895579757,0.116595413913719,0.0291488534784298,0.0731707317073171,0.294117647058824,0.0636771300448431,0.145744267392149,0.367288378766141
A0102:250415755,14435,1565,0.0131624523727052,0.0075994635672776,0.000178810907465355,0.00640569395017794,0.00142348754448399,0.0032520325203252,0.0466124661246612,0.00777827447474296,0.00782918149466192,0.0498644986449864
A0103:250415756,13740,2260,0.0478165938864629,0.0346631114757461,0.000615321505486617,0.0368763557483731,0.00743724821815928,0.015748031496063,0.207349081364829,0.0352784329812327,0.0443136039665324,0.223097112860892
A0107:250415757,13596,2404,0.0489114445425125,0.0332250288229745,0.000209621632952521,0.0328947368421053,0.0056390977443609,0.00347624565469293,0.254924681344148,0.0334346504559271,0.0385338345864662,0.258400926998841
A0112:250415758,12899,2637,0.047910690751221,0.0294085492511206,0.000983929157100689,0.0404761904761905,0.00986394557823129,0.0123152709359606,0.224137931034483,0.0303924784082213,0.0503401360544218,0.236453201970443
A0113:250415759,11855,2671,0.0495993251792493,0.0329763932830372,0.00133852518861037,0.0427826086956522,0.00869565217391304,0.015748031496063,0.191601049868766,0.0343149184716476,0.0514782608695652,0.207349081364829
A0114:250415760,14059,1941,0.0177822035706665,0.0117603481803871,0.000555607000648208,0.00426569165143205,0.00426569165143205,0.0142063001852996,0.0494132180358246,0.0123159551810353,0.00853138330286411,0.0636195182211241
A0115:250415761,13583,2359,0.0519767356254141,0.0323154151851077,0.0013595482116712,0.0339943342776204,0.0125904941768964,0.0154028436018957,0.264218009478673,0.0336749633967789,0.0465848284545168,0.279620853080569
A0116:250415762,12601,3399,0.0717403380684073,0.0462577377602701,0.00123804164321891,0.0607944732297064,0.0138169257340242,0.0341047503045067,0.289890377588307,0.047495779403489,0.0746113989637306,0.323995127892814
A0118:250415763,13553,2447,0.0239799306426621,0.0168792934249264,0.000392541707556428,0.0244040862656073,0.00794551645856981,0.00999375390381012,0.0474703310430981,0.0172718351324828,0.0323496027241771,0.0574640849469082
A0119:250415764,12910,3090,0.0826491092176607,0.0548733266954309,0.00121694877751964,0.0700490998363339,0.0157119476268412,0.0428921568627451,0.322303921568627,0.0560902754729505,0.0857610474631751,0.365196078431373
A0121:250415765,13345,2655,0.052529037092544,0.0394439055932751,0.000754391637029852,0.0343972730089867,0.0092965602726991,0.00595947556615018,0.216924910607867,0.040198297230305,0.0436938332816858,0.222884386174017
A0123:250415766,13694,2306,0.0346136994304075,0.0213196990160139,0.00125409994211846,0.0368983957219251,0.0165775401069519,0.0116598079561043,0.0843621399176955,0.0225737989581324,0.053475935828877,0.0960219478737997
A0126:250415767,14030,1970,0.0419814682822523,0.029004681457358,0.000305312436393242,0.0293051359516616,0.00634441087613293,0.00559284116331096,0.19910514541387,0.0293099938937513,0.0356495468277946,0.204697986577181
A0127:250415768,11890,3512,0.111942809083263,0.0723449750534569,0.00487051556189119,0.12619926199262,0.0276752767527675,0.0564304461942257,0.29002624671916,0.0772154906153481,0.153874538745387,0.346456692913386
A0128:250415769,12187,931,0.0101747764010831,0.00579985236739428,0,0.00476568705321684,0.00158856235107228,0,0.0422145328719723,0.00579985236739428,0.00635424940428912,0.0422145328719723
A0129:250415770,14331,1669,0.014653548252041,0.0107507453247809,0.000180684795374469,0.00889679715302491,0.00355871886120996,0.000634517766497462,0.04251269035533,0.0109314301201554,0.0124555160142349,0.0431472081218274
A0131:250415771,13007,2993,0.0649650188360114,0.0431381071389764,0.000869281755949147,0.0532759761747187,0.0129053606882859,0.0281329923273657,0.278772378516624,0.0440073888949256,0.0661813368630046,0.30690537084399
A0132:250415772,14174,1826,0.0342881332016368,0.022040072859745,0.00063752276867031,0.0375838926174497,0.0154362416107383,0.00997652582159624,0.0827464788732394,0.0226775956284153,0.0530201342281879,0.0927230046948357
A0134:250415773,13129,2565,0.0399116459745601,0.0277955954671798,0.00021381227282446,0.0292164674634794,0.00630810092961487,0.00786369593709043,0.195281782437746,0.0280094077400043,0.0355245683930943,0.203145478374836
A0135:250415774,12455,3545,0.145483741469289,0.0854161889474891,0.0027516624627379,0.171896792189679,0.0407949790794979,0.0658959537572254,0.434682080924855,0.088167851410227,0.212691771269177,0.500578034682081
A0137:250415775,12898,2524,0.0425647387191813,0.0302356602934638,0.00122276567363273,0.0305246422893482,0.00667726550079491,0.00528401585204756,0.191545574636724,0.0314584259670965,0.0372019077901431,0.196829590488771
A0139:250415776,12422,3540,0.0681049750442763,0.0417760529619906,0.00251112886656774,0.0696008188331627,0.0156943022859092,0.0561643835616438,0.228767123287671,0.0442871818285584,0.085295121119072,0.284931506849315
A0140:250415777,10892,2107,0.0613294160852002,0.0387139107611549,0.00170603674540682,0.0588012139605463,0.0174506828528073,0.0157232704402516,0.234276729559748,0.0404199475065617,0.0762518968133536,0.25
A0142:250415778,13314,2686,0.0476941565269641,0.0323348112901482,0.000108143181572402,0.0350338045482483,0.00614628149969269,0.00615006150061501,0.241082410824108,0.0324429544717206,0.041180086047941,0.247232472324723
A0143:250415779,14014,1986,0.0433851862423291,0.0313965341488277,0.000305810397553517,0.0182416267942584,0.00328947368421053,0.00930232558139535,0.252325581395349,0.0317023445463812,0.0215311004784689,0.261627906976744
A0144:250441872,8200,1284,0.0113414634146341,0.00412698412698413,0.000952380952380952,0.0279805352798054,0.0097323600973236,0.00556586270871985,0.0222634508348794,0.00507936507936508,0.037712895377129,0.0278293135435993
A0146:250415780,14002,1998,0.0234966433366662,0.0165029094724793,0,0.0051789077212806,0.00470809792843691,0.000716845878136201,0.0960573476702509,0.0165029094724793,0.00988700564971751,0.0967741935483871
A0148:250415781,13853,2147,0.0395582184364398,0.0271860417934672,0.00050720227226618,0.0140216698534098,0.00318674314850223,0.0058343057176196,0.252042007001167,0.0276932440657334,0.017208413001912,0.257876312718786
A0149:250415782,13674,2326,0.023036419482229,0.0138137557959815,0.000676197836166924,0.0283964365256125,0.00723830734966592,0.00851900393184797,0.0576671035386632,0.0144899536321484,0.0356347438752784,0.0661861074705111
A0150:250415783,13918,2082,0.01422618192269,0.00733996097742265,0.000557465390690328,0.0247422680412371,0.00618556701030928,0.00529411764705882,0.0347058823529412,0.00789742636811298,0.0309278350515464,0.04
A0151:250415784,14020,1980,0.0194008559201141,0.0141669814884775,0.00028333962976955,0.0136125654450262,0.0031413612565445,0.00197109067017083,0.0551905387647832,0.0144503211182471,0.0167539267015707,0.057161629434954
A0152:250415785,13626,2374,0.0496110377220021,0.0343289773905829,0.000933416303671437,0.0339251743817375,0.00475586556753329,0.0180722891566265,0.239759036144578,0.0352623936942543,0.0386810399492708,0.257831325301205
A0154:250415786,13473,2527,0.042752171008684,0.0289146380355055,0.000744126714149038,0.025,0.00462962962962963,0.0108958837772397,0.232445520581114,0.0296587647496545,0.0296296296296296,0.243341404358354
A0156:250415787,14139,1861,0.0156305254968527,0.00812414422638065,0.000821542674577818,0.0331983805668016,0.0153846153846154,0.0025654181631606,0.0297588506926629,0.00894568690095847,0.048582995951417,0.0323242688558235
A0171:250415788,14698,1302,0.0208191590692611,0.0150798608012849,0,0.00964956830878619,0.00457084814626714,0.0026281208935611,0.068988173455979,0.0150798608012849,0.0142204164550533,0.0716162943495401
A0172:250415789,13305,2695,0.0439684329199549,0.0300096805421104,0.000537807895019899,0.0272361497988239,0.00959455277004024,0.00386100386100386,0.23037323037323,0.0305474884371303,0.0368307025688641,0.234234234234234
A0173:250415790,13200,2800,0.0693181818181818,0.0467438648677361,0.00148730479124615,0.0561000337952011,0.014531936465022,0.0265700483091787,0.277777777777778,0.0482311696589823,0.0706319702602231,0.304347826086957
A0176:250415791,505,119,0.0297029702970297,0.0139664804469274,0,0.0598290598290598,0,0,0.1,0.0139664804469274,0.0598290598290598,0.1
A0178:250415792,13726,2274,0.0356258196124144,0.0239642961094402,0.00126127874260212,0.031331592689295,0.010443864229765,0.011968085106383,0.0871010638297872,0.0252255748520423,0.0417754569190601,0.0990691489361702
A0179:250415793,12244,3756,0.0706468474354786,0.0454388984509466,0.00057372346528973,0.0696269982238011,0.0174067495559503,0.0350140056022409,0.271708683473389,0.0460126219162364,0.0870337477797513,0.30672268907563
A0180:250415794,14282,1718,0.0154040050413107,0.00780619111709287,0.00053835800807537,0.0244865718799368,0.0110584518167457,0.00213789417423838,0.0416889363976483,0.00834454912516824,0.0355450236966825,0.0438268305718867
A0182:250415795,13713,2287,0.0450667250054693,0.0299445084284368,0.000418804313684431,0.0288315629742033,0.0078907435508346,0.0184544405997693,0.220299884659746,0.0303633127421212,0.0367223065250379,0.238754325259516
A0183:250415796,13264,2736,0.0457629674306393,0.0338837658159983,0.000536135535063264,0.0244530244530245,0.00643500643500643,0.00843373493975904,0.220481927710843,0.0344199013510616,0.0308880308880309,0.228915662650602
A0184:250415797,13525,2475,0.047097966728281,0.0334631169104493,0.00010522992739135,0.0304347826086957,0.00745341614906832,0.0112219451371571,0.233167082294264,0.0335683468378407,0.037888198757764,0.244389027431421
A0186:250415798,13937,2063,0.0510870345124489,0.0360424028268551,0.001110550227158,0.0342999688182102,0.00810726535703149,0.0206060606060606,0.231515151515152,0.0371529530540131,0.0424072341752417,0.252121212121212
A0189:250415799,13315,2647,0.164701464513706,0.101988454137267,0.00513149454778704,0.191152195444041,0.0495212941564873,0.092274678111588,0.40343347639485,0.107119948685055,0.240673489600528,0.495708154506438
A0190:250415800,13788,1152,0.0135625181317087,0.00816481534225767,0,0.00887573964497041,0.00414201183431953,0.000638977635782748,0.0498402555910543,0.00816481534225767,0.0130177514792899,0.0504792332268371
A0191:250415801,13775,2225,0.0167695099818512,0.0101953311100524,0.000190566936636494,0.0179455445544554,0.000618811881188119,0.00120192307692308,0.0540865384615385,0.0103858980466889,0.0185643564356436,0.0552884615384615
A0193:250415802,13492,2508,0.0735250518825971,0.0487130397787705,0.00116996383748139,0.0671595810227973,0.0123228589032656,0.0248815165876777,0.289099526066351,0.0498830036162519,0.0794824399260628,0.313981042654028
A0194:250415803,13548,2452,0.0383820490109241,0.0266946925906463,0.000630583289542827,0.0219271155033972,0.00308832612723904,0.00880503144654088,0.216352201257862,0.0273252758801892,0.0250154416306362,0.225157232704403
A0195:250415835,13761,2239,0.0548651987500908,0.0332042594385286,0.00183930300096805,0.0737749057619817,0.0269251480883145,0.0133418043202033,0.117534942820839,0.0350435624394966,0.100700053850296,0.130876747141042
A0196:250415836,12988,3012,0.0495842315983985,0.0326197757390418,0.0017329255861366,0.0502392344497608,0.0125598086124402,0.0152722443559097,0.118857901726428,0.0343527013251784,0.062799043062201,0.134130146082337
A0197:250415837,14334,1279,0.0131156690386494,0.00820781094976098,0.000270587174167944,0.00819672131147541,0.00447093889716841,0.0026246719160105,0.0377952755905512,0.00847839812392893,0.0126676602086438,0.0404199475065617
A0198:250415838,13810,2190,0.0178131788559015,0.00959144148298441,0.0011067047864982,0.0152284263959391,0.0109983079526227,0.00840336134453781,0.0470588235294118,0.0106981462694826,0.0262267343485618,0.0554621848739496
A0199:250415839,14295,1705,0.0158097236796083,0.0108034498411257,0.000181570585565138,0.00859598853868195,0.00501432664756447,0.00106157112526539,0.0445859872611465,0.0109850204266909,0.0136103151862464,0.0456475583864119
A0201:250415840,13426,2574,0.044019067481007,0.0296791723273069,0.000522520639565263,0.0238252812706817,0.00628722700198544,0.0119760479041916,0.240718562874252,0.0302016929668722,0.0301125082726671,0.252694610778443
A0204:250415841,13328,2672,0.137755102040816,0.0875345671133801,0.00382897255902999,0.149346405228758,0.0405228758169935,0.0715935334872979,0.38568129330254,0.0913635396724101,0.189869281045752,0.457274826789838
A0205:250415842,13574,2426,0.0466332694857816,0.0318438087283358,0.000208811860513677,0.0197075651621106,0.00794659885568976,0.0105882352941176,0.270588235294118,0.0320526205888494,0.0276541640178004,0.281176470588235
A0206:250415843,13137,2863,0.0638654182842354,0.0454203801138194,0.00107376785139053,0.0358565737051793,0.0129482071713147,0.0270935960591133,0.291871921182266,0.0464941479652099,0.048804780876494,0.318965517241379
A0207:250415844,12600,3400,0.0965873015873016,0.0651595744680851,0.00155141843971631,0.0909734513274336,0.0191150442477876,0.0532623169107856,0.351531291611185,0.0667109929078014,0.110088495575221,0.404793608521971
A0209:250415846,12304,3696,0.071277633289987,0.0467890981401334,0.000818809217452334,0.0643631436314363,0.0149051490514905,0.0261519302615193,0.26774595267746,0.0476079073575857,0.0792682926829268,0.293897882938979
A0210:250415847,11318,3101,0.0232373210814632,0.00886445242369838,0.00258078994614004,0.0700132100396301,0.011889035667107,0.0321406913280776,0.0278956943602183,0.0114452423698384,0.0819022457067371,0.0600363856882959
A0211:250415848,14819,1181,0.0137661110736217,0.00799096673325806,8.68583340571528e-05,0.0083905415713196,0.0030511060259344,0.00050125313283208,0.0476190476190476,0.00807782506731521,0.011441647597254,0.0481203007518797
A0212:250415849,13493,1694,0.0111168754168828,0.00596291810304668,0.000559023572160626,0.0173410404624277,0.00809248554913295,0.000527704485488127,0.0300791556728232,0.0065219416752073,0.0254335260115607,0.0306068601583113
A0213:250415850,12978,2246,0.0380644167051934,0.0249536885692492,0.0004358722894192,0.0185799601857996,0.00564034505640345,0.0177890724269377,0.221092757306226,0.0253895608586684,0.0242203052422031,0.238881829733164
A0214:250415851,12654,3346,0.056503872293346,0.0369873728908258,0.000446977315901218,0.0451075641915337,0.00971547536433033,0.0170109356014581,0.25273390036452,0.037434350206727,0.054823039555864,0.269744835965978
A0215:250415852,13520,2480,0.044008875739645,0.0247295208655332,0.00164219474497682,0.0624617268830374,0.0146968769136558,0.0201954397394137,0.107491856677524,0.02637171561051,0.0771586037966932,0.127687296416938
A0216:250415854,13390,2610,0.0535474234503361,0.0344493486920013,0.000645925287975024,0.0380251456608402,0.00858632321373812,0.0142857142857143,0.270238095238095,0.0350952739799763,0.0466114688745784,0.28452380952381
A0219:250415855,12694,3306,0.0623129037340476,0.0399954679356447,0.000906412871062769,0.0523066926575698,0.01591942820013,0.0278481012658228,0.250632911392405,0.0409018808067075,0.0682261208576998,0.278481012658228
A0220:250415856,12946,3054,0.0461146300015449,0.0322153574580759,0.000441306266548985,0.0290697674418605,0.00710594315245478,0.0203562340966921,0.220101781170483,0.0326566637246249,0.0361757105943152,0.240458015267176
A0221:250415857,11734,2762,0.0253962843020283,0.0110204981265153,0.000881639850121226,0.0576323987538941,0.0124610591900312,0.0130813953488372,0.059593023255814,0.0119021379766365,0.0700934579439252,0.0726744186046512
A0222:250415858,12729,2250,0.0488647969204179,0.0358126721763085,0.000771349862258953,0.0342087076710435,0.00760193503800968,0.0144736842105263,0.207894736842105,0.0365840220385675,0.0418106427090532,0.222368421052632
A0227:250415859,12991,3009,0.0591948271880533,0.0395059099137472,0.000958364391438611,0.0416518333926664,0.0106799572801709,0.0126422250316056,0.293299620733249,0.0404642743051858,0.0523317906728373,0.305941845764855
A0231:250415860,13453,2547,0.0585742956961273,0.0433595800524934,0.0005249343832021,0.0326860841423948,0.00711974110032363,0.0167064439140811,0.278042959427208,0.0438845144356955,0.0398058252427184,0.294749403341289
A0235:250415861,12707,3293,0.0569764696623908,0.0414829885837007,0.00146942466372782,0.0387722132471729,0.0061389337641357,0.0287581699346405,0.23921568627451,0.0429524132474285,0.0449111470113086,0.26797385620915
A0240:250415862,8303,2637,0.106587980248103,0.0655623365300785,0.0036617262423714,0.117474302496329,0.0274106705824767,0.0419047619047619,0.323809523809524,0.0692240627724499,0.144884973078806,0.365714285714286
A0245:250441873,10222,455,0.00753277245157503,0.00528759350012897,0,0.00600150037509377,0.00150037509377344,0,0.0229074889867841,0.00528759350012897,0.00750187546886722,0.0229074889867841
A0251:250415863,13090,2910,0.0627960275019099,0.0441569549877045,0.00117609323211804,0.0487889273356401,0.00795847750865052,0.0236127508854782,0.252656434474616,0.0453330482198225,0.0567474048442907,0.276269185360094
A0252:250415864,14702,1298,0.0170725071418855,0.0125099813681129,8.87232721142756e-05,0.00455062571103527,0.00113765642775882,0.000597728631201434,0.0585774058577406,0.0125987046402271,0.00568828213879408,0.059175134488942
A0258:250415865,12391,3609,0.0899846662900492,0.0566293658867413,0.00316491466033684,0.0930822165881927,0.0231800072437523,0.0383141762452107,0.300127713920817,0.0597942805470781,0.116262223831945,0.338441890166028
A0263:250415866,13769,2231,0.0445929261384269,0.0320900187539071,0.000520941862888102,0.0222900763358779,0.00366412213740458,0.0133928571428571,0.227678571428571,0.0326109606167952,0.0259541984732824,0.241071428571429
A0264:250415867,13503,2497,0.0637636080870918,0.0451112043642467,0.000944187998321444,0.0445859872611465,0.010828025477707,0.022864019253911,0.275571600481348,0.0460553923625682,0.0554140127388535,0.298435619735259
A0265:250415868,14623,1377,0.0227723449360596,0.0149689667761957,0.00018254837531946,0.0170068027210884,0.00340136054421769,0.00310752019888129,0.074580484773151,0.0151515151515152,0.0204081632653061,0.0776880049720323
A0266:250441874,12610,3390,0.0251387787470262,0.00928097909229985,0.000407955124936257,0.0877497827975673,0.0269331016507385,0.0114873035066505,0.0429262394195889,0.0096889342172361,0.114682884448306,0.0544135429262394
A0267:250415869,13228,2772,0.0635772603568189,0.0407225309961522,0.00096194955109021,0.0602017572404816,0.0152945004881224,0.0362953692115144,0.237797246558198,0.0416844805472424,0.075496257728604,0.274092615769712
A0269:250415870,13471,2529,0.0475836983148987,0.0357368089131806,0.000420433046037419,0.0225110970196576,0.00634115409004439,0.0062266500622665,0.250311332503113,0.036157241959218,0.028852251109702,0.25653798256538
A0273:250415871,10370,1738,0.0190935390549662,0.00884842267248012,0.000256476019492177,0.021671826625387,0.0185758513931889,0.00390625,0.0546875,0.0091048986919723,0.0402476780185759,0.05859375
A0275:250415872,10725,752,0.0225641025641026,0.0148483704542595,0.000503334591669812,0.0257352941176471,0.00735294117647059,0.00174520069808028,0.0558464223385689,0.0153517050459293,0.0330882352941176,0.0575916230366492
A0276:250415873,12487,3513,0.167053735885321,0.101961678832117,0.0052463503649635,0.20125348189415,0.0421309192200557,0.118063754427391,0.409681227863046,0.10720802919708,0.243384401114206,0.527744982290437
A0279:250415874,12881,3119,0.0541883394146417,0.0336469286109574,0.000664084117321527,0.0436363636363636,0.0109090909090909,0.0146163215590743,0.25700365408039,0.0343110127282789,0.0545454545454545,0.271619975639464
A0280:250415875,13423,2577,0.159502346718319,0.100413091833492,0.00413091833492215,0.18389662027833,0.0440689198144467,0.0829875518672199,0.400414937759336,0.104544010168414,0.227965540092777,0.483402489626556
