er0,er01,er02,er1,er10,er12,er2,er20,er21,k01,k02,k21,k20,fam
0.000902897054168634,0.000902897054168634,0,0,0,0,0.0112555485098288,0,0.0112555485098288,0.0015476777897338,0.00122744125859298,0.00629120548661854,0.00443152896341172,PC_J07_ID2_mrg:250276269
9.75033997895979e-05,9.75033997895979e-05,0,7.24322758221063e-05,7.24322758221063e-05,0,0.00166104056153887,0,0.00166104056153887,0.00152853618119932,0.00110511140317596,0.00614720721721985,0.0038535017811188,PC_K02_ID1_1:250276222
0.000161623997931213,0.000161623997931213,0,0,0,0,0.000645786244752987,0,0.000645786244752987,0.00114997978104902,0.00113381324242134,0.00434239955475348,0.00387513991830225,PC_I08_ID1_1:250276200
0.00076166165754045,0.00076166165754045,0,0.000184114592922635,0.000184114592922635,0,0.0110596323419519,0,0.0110596323419519,0.00129799101593773,0.00119428973245678,0.00469523776897222,0.00389017673278445,PC_J04_ID1_1:250276210
7.66424476532082e-05,7.66424476532082e-05,0,3.74293520979152e-05,3.74293520979152e-05,0,0.00146183564790644,0,0.00146183564790644,0.00119059654763989,0.000975450778675623,0.00422874257218044,0.00301993698425853,PC_L08_ID1_1:250276227
0.00150791265506628,0.00150791265506628,0,0.000274273176083379,0.000274273176083379,0,0.01137846442925,0,0.01137846442925,0.00185642168832193,0.00124273681500544,0.00746368942335281,0.00464165210853766,PC_N07_ID2_mrg:250276276
0.000885410117775263,0.000885410117775263,0,0.000431654676258993,0.000431654676258993,0,0.0165205843293493,0,0.0165205843293493,0.0010413586714465,0.00114285261384329,0.00449320629902164,0.00401940993265804,PC_I06_ID1_1:250276199
0.000278202809848379,0.000278202809848379,0,0,0,0,0.00596938775510204,0,0.00596938775510204,0.000979124017894814,0.00100535829738225,0.00388074238407013,0.0032963584221633,PC_M05_ID1_1:250276234
7.28005824046592e-05,7.28005824046592e-05,0,0,0,0,0.00029730051135688,0,0.00029730051135688,0.0016283219157489,0.00131791636590682,0.00665114044183068,0.00454061609838078,PC_M59_ID1_1:250276237
6.18129745433567e-05,6.18129745433567e-05,0,0,0,0,0.00115606936416185,0,0.00115606936416185,0.00126146130262147,0.00105346154674632,0.00451844317147599,0.00305583810696504,PC_K60_ID1_1:250276225
0.00012083397411956,0.00012083397411956,0,0,0,0,5.82445104548896e-05,0,5.82445104548896e-05,0.0013992776412703,0.00125444755284432,0.00563756582767791,0.00426431261324354,PC_J51_ID1_1:250276221
0.0014322795195004,0.0014322795195004,0,7.89141414141414e-05,7.89141414141414e-05,0,0.0106745900737317,0,0.0106745900737317,0.00140161538040701,0.00121293638689068,0.00556277084110227,0.00414057376522175,PC_I58_ID2_mrg:250276268
5.2951455282496e-05,5.2951455282496e-05,0,0,0,0,5.52486187845304e-05,0,5.52486187845304e-05,0.00100601736912832,0.00103866183793469,0.00374793773760849,0.00324582167706764,PC_N48_ID1_1:250276249
9.98297022725938e-05,9.98297022725938e-05,0,0,0,0,0.000343524562006183,0,0.000343524562006183,0.000954651089943049,0.00116149215943071,0.00343256273874419,0.00255395264323077,PC_I58_ID1_1:250276208
0.000956881965108816,0.000956881965108816,0,0,0,0,0.00923909845230389,0,0.00923909845230389,0.00117222863353665,0.00121588951943587,0.00460290621214183,0.00378986648008862,PC_L06_ID2_mrg:250276271
0.000189774926936653,0.000189774926936653,0,0,0,0,0.00131959281136107,0,0.00131959281136107,0.00100485327983479,0.0012060345968667,0.00394100255342024,0.00300698830802312,PC_M58_ID1_4:250276236
0.0010906898443904,0.0010906898443904,0,0,0,0,0.00573894678848538,0,0.00573894678848538,0.000900129246306701,0.000866354763242837,0.00352183307983922,0.00229795164906597,PC_I05_ID1_1:250276198
