er0,er01,er02,er1,er10,er12,er2,er20,er21,k01,k02,k21,k20,fam
0.00213625306908358,0.0018514193265391,0.000284833742544477,0.180270251825565,0.0917900771173139,0.0884801747082509,0.0102963184675247,0.000598623166716552,0.00969769530080814,0.00727846701213221,0.0129566906747343,0.0442186308380912,0.0980233293748127,PC_J07_ID2_mrg:250276269
0.00166111821282821,0.00129198083219972,0.000369137380628491,0.423525573048373,0.221959376784403,0.201566196263969,0.00593037584719655,0.00269562538508934,0.00323475046210721,0.0167320872657471,0.0243136430194226,0.0954264244752677,0.15256452382687,PC_K02_ID1_1:250276222
0.004552456944225,0.00306130510349186,0.00149115184073313,0.642187251629312,0.330048217029619,0.312139034599693,0.0213933077345036,0.00800877674163467,0.0133845309928689,0.0244219575099885,0.035704180615319,0.122841053841043,0.20097609144938,PC_I08_ID1_1:250276200
0.00114556058081409,0.00081081885265413,0.000334741728159962,0.48028595237051,0.243629665365554,0.236656287004956,0.0027681660899654,0.00115340253748558,0.00161476355247982,0.0167816326586361,0.0258167502433047,0.0930397583907207,0.15734416123848,PC_J04_ID1_1:250276210
0.00116691409567399,0.00102429126175828,0.00014262283391571,0.351726680594814,0.177624841260088,0.174101839334726,0.0047602380119006,0.00168008400420021,0.00308015400770038,0.0127565027370733,0.0211068333784752,0.0796996636892689,0.146510917573973,PC_L08_ID1_1:250276227
0.00120568263248291,0.00111468771682382,9.09949156590876e-05,0.173893946653889,0.088284619070436,0.0856093275834531,0.00556075860454226,0.000760945914305783,0.00479981269023648,0.00736470992254197,0.0114360844638818,0.0412191355617601,0.0810906084759246,PC_N07_ID2_mrg:250276276
0.00807006515515762,0.00576797288458108,0.00230209227057654,0.578597415631665,0.299460544473717,0.279136871157948,0.0335545722713864,0.0122603244837758,0.0212942477876106,0.0223305332315043,0.0315913910416681,0.121241232499113,0.190660735241942,PC_I06_ID1_1:250276199
0.00124004238119531,0.000926107601145862,0.000313934780049445,0.526861997393445,0.267751122266737,0.259110875126708,0.00570996725165841,0.00167940213284071,0.0040305651188177,0.0195922722989079,0.030500582072177,0.10859194172762,0.183162462560602,PC_M05_ID1_1:250276234
0.00153132459577535,0.00114098695371496,0.000390337642060382,0.428346898680887,0.212966601178782,0.215380297502105,0.00427606260155649,0.00119729752843582,0.00307876507312067,0.0154948563162186,0.0243902167195774,0.0916087424121031,0.160829128862519,PC_M59_ID1_1:250276237
0.00154925940705617,0.00101719051978436,0.000532068887271817,0.515115681233933,0.264730077120823,0.250385604113111,0.00677797983137709,0.00281038188130269,0.00396759795007439,0.0193316722177269,0.0293129789365345,0.104490376510256,0.174222042708626,PC_K60_ID1_1:250276225
0.00118066762932133,0.000764461054956256,0.000416206574365073,0.521384263793666,0.268821416911525,0.252562846882142,0.00509853907245808,0.00303951367781155,0.00205902539464653,0.0202091083836419,0.0302956236621139,0.10940956718341,0.183481090104618,PC_J51_ID1_1:250276221
0.00212273136864768,0.00188687232768683,0.000235859040960853,0.180188830212834,0.0924147863658185,0.0877740438470155,0.00808592062218382,0.001111042528239,0.00697487809394482,0.00752850398192559,0.0142794434116764,0.0462695223845468,0.104422692197771,PC_I58_ID2_mrg:250276268
0.00183988590946705,0.00131168899765833,0.000528196911808722,0.549869109947644,0.278272251308901,0.271596858638743,0.00702802424668365,0.00342616182025828,0.00360186242642537,0.0196451267217356,0.0273539692436268,0.106372742469726,0.161256279847288,PC_N48_ID1_1:250276249
0.00289473195895419,0.0020040452023529,0.000890686756601288,0.557713052858684,0.279755483638979,0.277957569219705,0.0139539329064322,0.00563891809232534,0.00831501481410685,0.0202898791332495,0.0314376221222724,0.10719152778918,0.183476999698985,PC_I58_ID1_1:250276208
0.00158656029888749,0.00136904799984646,0.000217512299041027,0.176238334529792,0.0886575735821967,0.0875807609475951,0.00551361995405317,0.000459468329504431,0.00505415162454874,0.00813276470269752,0.0156456720350619,0.0496425202519306,0.110391743150604,PC_L06_ID2_mrg:250276271
0.00199855389189936,0.00158421954845681,0.00041433434344255,0.437761069340017,0.224728487886383,0.213032581453634,0.00574469882571598,0.00185857903184929,0.00388611979386669,0.0147569955817378,0.0252712149183762,0.0846511177519615,0.160684073345832,PC_M58_ID1_4:250276236
0.0430241931831563,0.0344827586206897,0.0085414345624666,0.395973154362416,0.216442953020134,0.179530201342282,0.19500093034795,0.0427960057061341,0.152204924641816,0.0119276408699518,0.025811156947638,0.0502035776980555,0.139906436976695,PC_I05_ID1_1:250276198
