kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21
E0240:250283154,9829,0.376945772713399,0.313968867636586,82760,0.000628322861285645,0.0372885451909135,1313,0.00228484386900229,0.00152322924600152
A0994:250416390,7269,0.39111294538451,0.297427431558674,62785,0.000382256908497253,0.0344349765071275,977,0.00511770726714432,0.00204708290685773
E0910:250277984,11618,0.355827164744362,0.265622310208297,96822,0.000537068021730598,0.0318729214434736,1496,0.000668449197860963,0.00133689839572193
A0385:250415928,6705,0.380611483967189,0.294108873974646,57737,0.00048495765280496,0.0341548746904065,911,0.00109769484083425,0
A5464:250420880,8371,0.382869430175606,0.302114442718911,70802,0.000494336318183102,0.0357193299624304,1066,0,0.000938086303939962
B3086:250283795,11395,0.334444931987714,0.246687143483984,95816,0.000730566919929866,0.0293374801703265,1539,0.000649772579597141,0.000649772579597141
A2232:250417180,7100,0.392957746478873,0.305211267605634,59492,0.00115981980770524,0.0364250655550326,894,0.00447427293064877,0.0111856823266219
A0324:250415895,5799,0.38972236592516,0.314881876185549,48764,0.0013329505372816,0.0374456566319416,780,0.0102564102564103,0.00512820512820513
E1731:250272097,10984,0.364075018208303,0.284413692643846,91466,0.000557584238952179,0.0341547678918943,1457,0.000686341798215511,0
A3189:250413060,9943,0.362667203057427,0.280197123604546,83463,0.000347459353246349,0.0333800606256665,1290,0.00232558139534884,0.00387596899224806
A4212:250417437,7807,0.380427821186115,0.304470347124376,66647,0.000285084099809444,0.035665521328792,1029,0,0.000971817298347911
A0115:250415761,8058,0.382849342268553,0.30156366344006,68689,0.000407634410167567,0.0353768434538281,1048,0.000954198473282443,0.00286259541984733
A4656:250417685,8624,0.392741187384045,0.289076994434137,72643,0.000743361369987473,0.0343185165810883,1161,0,0.00602928509905254
E0170:250277659,10688,0.365175898203593,0.273297155688623,89793,0.00033410176739835,0.0325303754190193,1439,0,0.000694927032661571
A3262:250413084,9066,0.367637326273991,0.306198985219501,76551,0.000496401092082403,0.0362634060952829,1175,0.000851063829787234,0.000851063829787234
E1916:250272266,9928,0.381446414182111,0.310132957292506,84190,0.000772063190402661,0.0365720394346122,1335,0.00149812734082397,0.00299625468164794
E2358:250284072,9919,0.386631716906946,0.294586147797157,84005,0.00121421343967621,0.0347836438307244,1351,0.00222057735011103,0.00518134715025907
A5277:250421382,10551,0.354658326225002,0.27855179603829,88243,0.000396632027469601,0.0333057579638045,1395,0,0.0014336917562724
E0354:250283209,11034,0.352546673916984,0.266539786115643,93290,0.00111480330153285,0.0315253510558474,1497,0.00133600534402138,0.00334001336005344
A2283:250412413,1852,0.477861771058315,0.429805615550756,15806,0.00126534227508541,0.0503606225483993,275,0.0109090909090909,0.00363636363636364
A1824:250416890,8186,0.373075983386269,0.295748839482043,69840,0.000329324169530355,0.0346649484536082,1025,0.00390243902439024,0
A3297:250413115,9364,0.373878684322939,0.287377189235369,78763,0.000482460038342877,0.0341657885047548,1200,0,0.000833333333333333
A0321:250415893,7409,0.375354298825752,0.288972870832771,62050,0.00130539887187752,0.0345044319097502,959,0.00834202294056309,0.00625651720542232
E0716:250277868,11033,0.362639354663283,0.282516088099338,92840,0.000581645842309349,0.0335738905644119,1460,0.000684931506849315,0.000684931506849315
B3113:250283809,10535,0.372093023255814,0.292548647365923,88164,0.000465042420942788,0.0349575790572116,1411,0,0.00141743444365698
A1764:250416865,8320,0.382451923076923,0.306971153846154,70608,0.00026909132109676,0.0361715386358486,1125,0.000888888888888889,0.000888888888888889
A0560:250416092,9646,0.36066763425254,0.276487663280116,79685,0.00015059295977913,0.0334692853109117,1235,0,0
A3679:250417234,6714,0.390378313970807,0.316800714924039,57014,0.000157855965201529,0.0373066264426281,881,0,0
B3268:250273032,11215,0.350512706197057,0.274988854213107,93993,0.000457480876235464,0.0328109540072133,1536,0,0
E2960_2:250284503,9795,0.382950484941297,0.305359877488515,82897,0.000904737204000145,0.0360809196955258,1316,0,0.00151975683890578
A1317:250416629,9005,0.361354802887285,0.285397001665741,75478,0.000185484512043244,0.0340496568536527,1189,0,0.000841042893187553
E2959:250272797,9919,0.37695332190745,0.300030244984373,83475,0.000694818808026355,0.0356513926325247,1369,0,0
A1032:250416416,6954,0.37906241012367,0.312338222605695,57946,0.000345148931764056,0.0374831739895765,862,0,0
E1356_1:250442014,8863,0.390951145210425,0.302944826808079,75663,0.000859072466066638,0.0354863010982911,1167,0,0.000856898029134533
B3051:250272853,10745,0.355979525360633,0.280223359702187,90754,0.000661127884170395,0.0331776009872843,1484,0.00134770889487871,0.00134770889487871
E0628:250283104,11336,0.351887791107975,0.258909668313338,94059,0.00393370118755249,0.0312038188796394,1490,0.00738255033557047,0.0275167785234899
A0213:250415850,6239,0.386600416733451,0.298605545760539,52613,0.000342120768631327,0.0354094995533423,838,0.00119331742243437,0.00238663484486874
E2417:250284096,11647,0.33381986777711,0.267107409633382,97228,0.00114164643929732,0.0319969556094952,1608,0.00186567164179104,0.00248756218905473
A1202:250416544,8946,0.36910350994858,0.303599374021909,75025,0.000359880039986671,0.0362012662445851,1183,0,0
A3108:250412996,8689,0.379215099551157,0.29209345149039,73181,0.00087454393900056,0.034681133080991,1135,0,0.00176211453744493
E2451:250284117,12055,0.339858979676483,0.245873081708835,100100,0.00354645354645355,0.0296103896103896,1635,0.00856269113149847,0.018348623853211
E1835:250310734,10032,0.370414673046252,0.312599681020734,84518,0.000556094559738754,0.0371045221136326,1356,0.000737463126843658,0.00147492625368732
A3140:250413050,9466,0.354320726811747,0.288400591590957,83030,0.00045766590389016,0.0328796820426352,1343,0,0.000744601638123604
A2983:250412876,8112,0.375986193293886,0.315212031558185,72877,0.000315600257968907,0.0350865156359345,1184,0,0.00168918918918919
A3593:250413354,8428,0.369245372567632,0.297460844803037,76321,0.000366871503255985,0.0328481020950983,1227,0.000814995925020375,0.000814995925020375
A2837:250412740,8463,0.366064043483398,0.297530426562685,76095,0.000341678165451081,0.033090216177147,1196,0.000836120401337793,0.000836120401337793
A3743:250417258,5964,0.383299798792757,0.329309188464118,54593,0.000128221566867547,0.0359753081896946,839,0.00119189511323004,0.00119189511323004
E2766:250272655,9986,0.360304426196675,0.287302223112357,89850,0.000623260990539789,0.0319309961046188,1441,0.00208188757807078,0.00138792505204719
E1248:250310594,11282,0.344176564438929,0.257135259705726,98405,0.000812966820791626,0.0294802093389564,1633,0,0.00367421922841396
A0439:250415984,6430,0.386314152410575,0.312130637636081,57493,0.000226114483502339,0.0349085975683996,885,0.00112994350282486,0.00225988700564972
A3704:250417242,7532,0.379713223579395,0.294609665427509,67126,0.000327741858594285,0.0330572356463963,1081,0,0.00185013876040703
A3325:250413135,9579,0.366426558095835,0.285729199290114,85080,0.000305594734367654,0.0321697226140103,1357,0.000736919675755343,0.000736919675755343
E1416:250271909,11753,0.32774610737684,0.240874670296945,104294,0.00083418029800372,0.0271444186626268,1721,0,0.00116211504938989
A0551:250416055,5764,0.395732130464955,0.314191533657182,53500,0.000205607476635514,0.0338504672897196,818,0.00488997555012225,0.00366748166259169
A4176:250417421,8170,0.388739290085679,0.285556915544676,73878,0.00430439373020385,0.0315790898508352,1156,0.0147058823529412,0.0285467128027682
A0263:250415866,7646,0.381899032173686,0.290347894323829,64590,0.000294163183155287,0.0343706456107757,1021,0,0
E1873:250310758,11571,0.344395471437214,0.29617146314061,92587,0.000507630660891918,0.0370138356356724,1678,0,0
E2217:250272451,12273,0.305711724924631,0.264238572476167,105981,0.000934129702493843,0.0305998244968438,1719,0.00116346713205352,0.00232693426410704
E2353:250284068,10195,0.360176557135851,0.308778813143698,87523,0.000639831815637033,0.0359676884933103,1429,0.00139958012596221,0.00279916025192442
A4534:250417631,9188,0.363517631693513,0.298323900740096,74390,0.000457050678854685,0.0368463503159027,1325,0,0.00150943396226415
A2648:250442157,8613,0.348891210960177,0.301288749564612,70284,0.000341471743213249,0.0369216322349326,1320,0,0
E2685:250283731,12579,0.327768503060657,0.274902615470228,94465,0.000973905679352141,0.0366061504260837,1760,0.000568181818181818,0.00170454545454545
E2773:250272657,11665,0.329961423060437,0.273124732104586,100179,0.000618892182992443,0.0318030725002246,1612,0,0
E2156:250272417,13921,0.290065368867179,0.231017886646074,104510,0.000947277772461965,0.0307721749114917,1945,0,0.00308483290488432
A3717:250417248,7027,0.367012950049808,0.318485840330155,61842,0.000177872643187478,0.0361889977685068,930,0,0
E2566:250283692,10151,0.353758250418678,0.318884838932125,88424,0.000554148195060165,0.0366077083144848,1444,0.000692520775623269,0.00207756232686981
B3390:250273095,13070,0.316143840856924,0.261438408569243,98278,0.000549461731007957,0.0347687173121146,1889,0.00211752249867655,0.00211752249867655
A5772:250421006,7136,0.381165919282511,0.3160033632287,58923,0.000254569522936714,0.0382702849481527,1047,0.000955109837631328,0.000955109837631328
A4200:250417433,7598,0.373782574361674,0.32284811792577,59049,0.000287896492743315,0.0415417703940795,984,0,0
A1533:250416759,5949,0.382081022020508,0.32375189107413,53806,0.000557558636583281,0.0357952644686466,760,0.00526315789473684,0.00131578947368421
A0859:250416266,7614,0.368006304176517,0.296821644339375,63129,0.000902913082735351,0.0357997117014367,1239,0,0.000807102502017756
E0564:250283070,11354,0.344636251541307,0.284040866654923,91196,0.000548269660950042,0.0353633931312777,1683,0.0005941770647653,0.0011883541295306
E1601:250272038,10019,0.369398143527298,0.319592773729913,81601,0.000404406808740089,0.0392397151995686,1564,0.000639386189258312,0.000639386189258312
E2159:250272418,15357,0.290942241323175,0.218792732955655,113128,0.000804398557386323,0.0297008698111873,1995,0.00100250626566416,0.00451127819548872
A4368:250417540,7940,0.372166246851385,0.313979848866499,65816,0.000410234593411936,0.0378783274583688,1281,0.00156128024980484,0.00078064012490242
A0788:250416231,7678,0.368585569158635,0.315056004167752,63298,0.000300167461847136,0.0382160573793801,1253,0,0
A0944:250416357,7528,0.367029755579171,0.306588735387885,63135,0.000253425199968322,0.0365565850954304,1265,0,0.00158102766798419
B3175:250283846,12748,0.326325698148729,0.255098839033574,101828,0.000530306006206544,0.0319362061515497,1870,0,0.00053475935828877
A2883:250412797,10691,0.338976709381723,0.264053877092882,90267,0.000653616493292122,0.0312738874671807,1507,0.0006635700066357,0.0019907100199071
B3324:250273057,12139,0.314358678639097,0.24853777082132,101298,0.000700902288297893,0.0297834113210527,1707,0.000585823081429408,0.00292911540714704
A1029:250416413,6594,0.376402790415529,0.325144070367,56116,0.000338584360966569,0.0382065721006487,897,0,0.00222965440356745
A2158:250417141,6128,0.39572454308094,0.292917754569191,52639,0.0014627937460818,0.0341001918729459,838,0.00596658711217184,0.0119331742243437
A2583:250412605,9931,0.33964354042896,0.275803040982781,84584,0.000579305778870708,0.032382010782181,1442,0,0.0013869625520111
E2979:250272813,9382,0.367192496269452,0.31688339373268,81071,0.000431720343896091,0.0366715594972308,1365,0.000732600732600733,0.00293040293040293
A1775:250416869,8669,0.375821894105433,0.272465105548506,75642,0.000237963036408345,0.0312260384442505,1260,0,0.000793650793650794
A0081:250415743,9439,0.355334251509694,0.277995550376099,81955,0.000256238179488744,0.0320175706180221,1235,0,0.000809716599190283
E0342:250283205,10745,0.349092601209865,0.266263378315496,91480,0.000623087013554875,0.0312745955400087,1554,0.000643500643500643,0.00321750321750322
A5745:250420994,6354,0.384796978281398,0.33034309096632,54831,0.00027356787218909,0.0382812642483267,849,0,0
E0546:250283062,10315,0.343577314590402,0.293359185651963,89138,0.000415086719468689,0.0339473625165474,1544,0.00129533678756477,0.0038860103626943
A2124:250417122,7174,0.377474212433789,0.300111513799833,61889,0.000355475124820243,0.0347880883517265,1008,0,0
E1792:250310708,11245,0.333926189417519,0.266696309470876,95748,0.000814638425867903,0.0313218030663826,1609,0.00124300807955252,0.00124300807955252
A2367:250412452,8637,0.357415769364363,0.287484080120412,73248,0.000450524246395806,0.0338985364788117,1223,0,0.00163532297628782
A5739:250420989,7552,0.376324152542373,0.308395127118644,65931,0.00019717583534301,0.0353248092702977,966,0.0010351966873706,0.0010351966873706
E0864:250277934,10377,0.365327165847547,0.279946034499374,88754,0.000484485206300561,0.0327309191698402,1458,0,0.00205761316872428
E0594:250283084,11431,0.338028169014085,0.257545271629779,95901,0.00200206462914881,0.0306983243136151,1645,0.00547112462006079,0.0103343465045593
E1355:250284359,12183,0.311007141098252,0.220142821965033,103032,0.0134715428216476,0.0260307477288609,1780,0.0174157303370787,0.0662921348314607
A2640:250442149,8309,0.362618847033337,0.289685882777711,72437,0.000496983585736571,0.0332288747463313,1044,0.000957854406130268,0.000957854406130268
E0618:250283098,11366,0.33169100827028,0.26420904451874,96236,0.000426035994846004,0.0312045388420134,1630,0.000613496932515337,0.00122699386503067
E1688:250272077,10170,0.365290068829892,0.289773844641101,86598,0.00047345204277235,0.0340308090256126,1531,0,0
A1847:250416909,9444,0.365417196103346,0.267894959762812,80041,0.000224884746567384,0.031608800489749,1374,0,0
A3008:250412926,9903,0.342724426941331,0.260426133494901,83909,0.000524377599542361,0.0307356779368125,1395,0,0.0014336917562724
A3791:250417292,6765,0.372062084257206,0.316925351071693,58101,0.00089499320149395,0.0369012581539044,939,0,0.00106496272630458
A5746:250420995,7074,0.379841673734803,0.305767599660729,54482,0.000238610917367204,0.0397011857127125,896,0,0
A1030:250416414,7116,0.376897133220911,0.305368184373243,62580,0.000319590923617769,0.0347235538510706,921,0,0.001085776330076
B3251:250273023,12710,0.313296616837136,0.273328088119591,93312,0.00121099108367627,0.0372299382716049,1606,0.00186799501867995,0.0024906600249066
A1396:250416672,7876,0.378745556119858,0.300025393600813,66302,0.000452475038460378,0.0356399505293958,1091,0.000916590284142988,0.00183318056828598
E0984:250278013,11586,0.324443293630243,0.247712756775419,97810,0.00115530109395767,0.0293426030058276,1637,0.00122174709835064,0.00488698839340257
A3508:250413299,10454,0.347618136598431,0.265544289267266,88412,0.000395873863276478,0.0313984526987287,1470,0.000680272108843537,0
A4040:250417370,7188,0.388842515303283,0.290205898720089,62759,0.000382415271116493,0.0332382606478752,970,0,0
E1306:250310627,11420,0.327057793345009,0.269001751313485,97605,0.000543004969007735,0.0314737974489012,1708,0,0
E0741:250277878,11327,0.342544363026397,0.26432418116006,96764,0.00046504898515977,0.0309412591459634,1652,0,0.00242130750605327
E1228:250310587,10848,0.348543510324484,0.274889380530973,92813,0.000818850807537737,0.0321291198431254,1583,0.00126342387871131,0.00252684775742262
A1434:250416728,6420,0.395794392523365,0.299221183800623,55539,0.000198059021588433,0.03458830731558,881,0,0
E0252_mrg:250283159,12879,0.305691435670471,0.206149545772187,108684,0.00069007397593022,0.0244286187479298,1931,0.00155359917141378,0.00103573278094252
A4880:250422987,9403,0.36552164202914,0.28384558119749,79996,0.000337516875843792,0.0333641682084104,1307,0,0.00153022188217292
E2830:250284468,10064,0.366255961844197,0.285075516693164,88121,0.00184972934941728,0.0325575061563078,1327,0.00226073850791258,0.00904295403165034
A5748:250420996,6434,0.383276344420267,0.329654958035437,55810,0.000322522845368214,0.0380039419458878,905,0.00110497237569061,0
E1969:250272293,10327,0.361479616539169,0.296310642006391,88443,0.000994991124226903,0.0345985550015264,1455,0.0013745704467354,0.00343642611683849
A1841:250416904,8237,0.357897292703654,0.296102950103193,71645,0.000404773536185358,0.0340428501640031,1225,0.00408163265306122,0.00326530612244898
E0499:250283045,10980,0.335154826958106,0.266393442622951,94401,0.00068855202805055,0.0309848412622748,1623,0.00123228589032656,0.00308071472581639
A4118:250417396,7620,0.387007874015748,0.300918635170604,65448,0.00044309986554211,0.0350354479892434,1044,0,0.00191570881226054
E0212:250277678,11109,0.339724547664056,0.262759924385633,94864,0.000505987518974532,0.0307703659976387,1587,0,0.00315059861373661
A3269:250413090,10055,0.356340129288911,0.27687717553456,85032,0.000482171417819174,0.0327406152977703,1423,0,0.000702740688685875
E2277:250272469,12985,0.279322294955718,0.214093184443589,109544,0.000766815161031184,0.0253779303293654,1890,0,0.00264550264550265
B3337:250273065,11504,0.330146036161335,0.252260083449235,97833,0.000541739494853475,0.0296627927182035,1683,0,0.0023767082590612
A5584:250420949,8692,0.3634376438104,0.2899217671422,74771,0.000454721750411256,0.0337029062069519,1241,0,0.0040290088638195
E0988:250278014,11070,0.338753387533875,0.265401987353207,95034,0.000494559841740851,0.0309152513837153,1450,0.000689655172413793,0.00275862068965517
A3720:250417249,8677,0.368099573585341,0.272098651607699,73781,0.000243965248505713,0.0320001084289993,1212,0,0.000825082508250825
A1067:250416473,8353,0.366694600742248,0.296779600143661,72353,0.000345528174367338,0.0342625737702652,1123,0.000890471950133571,0
A2026:250417015,6488,0.387176325524044,0.299167694204686,55962,0.000285908294914406,0.0346842500268039,893,0,0
A2834:250412738,7786,0.375160544567172,0.294246082712561,66830,0.000374083495436181,0.0342810115217717,1055,0.00568720379146919,0
A5420:250420859,9754,0.351343038753332,0.281423005946278,82696,0.00051997678243204,0.033193866692464,1402,0.000713266761768902,0.000713266761768902
A3296:250413114,9769,0.335346504248132,0.281912171153649,73356,0.000218114401003326,0.0375429412726975,1189,0,0.000841042893187553
A0303:250415885,6364,0.371150219987429,0.298711502199874,56174,0.00051625307081568,0.0338412788834692,776,0.0038659793814433,0.00128865979381443
B3098:250283803,11540,0.322530329289428,0.259272097053726,99197,0.00056453320160892,0.0301622024859623,1537,0.000650618087182824,0.000650618087182824
E1585:250272029,10328,0.357184353214562,0.280886909372579,87721,0.000661187172968844,0.0330707584272865,1486,0.000672947510094213,0.00134589502018843
A5420_1:250441830,5180,0.425482625482625,0.393050193050193,44912,0.00140274314214464,0.0453330958318489,750,0.00533333333333333,0.00533333333333333
A1768:250416866,8876,0.364803965750338,0.283123028391167,77224,0.000336682896508857,0.0325416968817984,1128,0,0.000886524822695035
A1193:250441886,10649,0.323974082073434,0.27936895483144,79304,0.000214364975284979,0.0375138706748714,1366,0.000732064421669107,0.00146412884333821
A0743:250416181,7945,0.365638766519824,0.292133417243549,67072,0.000149093511450382,0.0346046040076336,1116,0,0
E2943:250272785,10488,0.351353928299008,0.287948131197559,88357,0.000735651957400093,0.0341795217130505,1491,0.00134138162307176,0.00268276324614353
B3582:250273232,9330,0.359592711682744,0.291425509110397,81115,0.00179991370276768,0.0335203106700364,1314,0.00228310502283105,0.00684931506849315
A3555:250413327,10740,0.334729981378026,0.264618249534451,81111,0.000271233248264724,0.0350384041621975,1313,0,0.000761614623000762
A0890:250416288,7635,0.378781925343811,0.307007203667322,65094,0.000537683964727932,0.0360094632377792,1002,0,0
E1830:250310730,9441,0.376972778307383,0.305793877767186,82271,0.000546972809373898,0.0350913444591654,1243,0,0.00241351568785197
E1867:250310754,11153,0.335784093965749,0.254729669147315,95416,0.000869875073362958,0.0297748805231827,1640,0.000609756097560976,0.00182926829268293
A2641:250442150,8607,0.37794818171256,0.300220750551876,72919,0.000356560018650832,0.0354365803151442,1148,0.000871080139372822,0.00871080139372822
E1176:250310568,10089,0.371791059569829,0.297353553374963,85755,0.00111946825258002,0.0349833828931258,1467,0.00340831629175187,0.005453306066803
E1774:250310699,11368,0.327674173117523,0.256949331456721,97171,0.000740961809593397,0.0300604089697544,1645,0,0.00121580547112462
A2835:250412739,8632,0.367122335495829,0.297034291010195,73661,0.000312241213124991,0.0348081074109773,1274,0.000784929356357928,0.00156985871271586
A4798:250422954,11412,0.321416053277252,0.246670171749036,96883,0.000443834315617807,0.0290556650805611,1647,0,0.00242865816636308
A3043:250412950,9249,0.370418423613364,0.275813601470429,79626,0.000866551126516464,0.0320372742571522,1341,0.00223713646532438,0.00596569724086503
E1730:250272096,11337,0.339154979271412,0.251477463173679,95895,0.000552687835653579,0.0297304343292142,1680,0,0.00119047619047619
A4651:250417683,7106,0.386011820996341,0.313678581480439,61777,0.000485617624682325,0.0360813895138968,988,0,0.00101214574898785
A4452:250417569,7184,0.375695991091314,0.307071269487751,63542,0.000424915803720374,0.0347171949261905,1069,0,0.00187090739008419
A0640:250416131,8462,0.358189553297093,0.281730087449775,72710,0.000398844725622335,0.0327877870994361,1134,0,0.0017636684303351
E0779:250277898,10661,0.345933777319201,0.292467873557828,90496,0.000386757425742574,0.0344545615275813,1521,0,0.00131492439184747
E2673:250283726,10729,0.338335352782179,0.270854692888433,94513,0.000804122184249786,0.0307470929924984,1419,0.00140944326990839,0.00140944326990839
E2963:250272799,11322,0.328828828828829,0.259583112524289,96161,0.000852736556400204,0.030563326088539,1590,0.000628930817610063,0.00377358490566038
E1792_1:250442019,9702,0.359719645433931,0.290970933828077,82159,0.000572061490524471,0.0343602039946932,1359,0.000735835172921266,0.00441501103752759
A3126:250413041,10226,0.362996283982007,0.274691961666341,88010,0.000352232700829451,0.0319168276332235,1510,0.000662251655629139,0.000662251655629139
A5837:250441767,11241,0.334311893959612,0.271061293479228,85094,0.000493571814699039,0.0358074599854279,1543,0,0.000648088139987038
A1089:250416485,12427,0.320109439124487,0.244467691317293,105021,0.000266613343997867,0.0289275478237686,1887,0.000529941706412295,0.00476947535771065
A2164:250417146,6950,0.394244604316547,0.314676258992806,60978,0.00237790678605399,0.0358653940765522,975,0.00615384615384615,0.0184615384615385
A0035:250415726,9664,0.36392798013245,0.288182947019868,84048,0.000333142965924234,0.0331358271463925,1406,0.000711237553342817,0.000711237553342817
A3373:250413186,9104,0.364894551845343,0.274824253075571,78330,0.000638325035107877,0.0319417847567982,1544,0,0.000647668393782383
A0862:250416268,7157,0.393041777280984,0.30264077127288,61261,0.00470119651980869,0.0353569154927278,1175,0.0221276595744681,0.025531914893617
A1704:250416815,6391,0.403223282741355,0.314191832264121,56452,0.000371997449160349,0.0355700418054276,912,0.00109649122807018,0
A2174:250441892,9293,0.377058000645647,0.299472721403207,81002,0.000567887212661416,0.0343571763660157,1416,0.00141242937853107,0.00282485875706215
E1923:250272269,9999,0.376337633763376,0.307330733073307,88160,0.000896098003629764,0.0348570780399274,1546,0.00258732212160414,0.000646830530401035
A2373:250412453,9764,0.36224907824662,0.281237197869726,85257,0.000340148023036232,0.032208499008879,1432,0,0
E0774:250277896,11231,0.33941768319829,0.269967055471463,95233,0.000829544380624363,0.0318377033171275,1926,0,0.00259605399792316
A1326:250416636,8538,0.385570391192317,0.299718903724526,74784,0.000387783483097989,0.0342185494223363,1256,0.000796178343949045,0
A3571:250413336,7223,0.395957358438322,0.318011906410079,66912,0.000448350071736011,0.0343286704925873,846,0.00118203309692671,0.00118203309692671
E1762:250310691,11486,0.354344419293052,0.269458471182309,98176,0.000845420469361147,0.0315250162972621,1751,0.00114220445459737,0.00114220445459737
B3403:250273105,11753,0.342040330128478,0.272526163532715,99407,0.000885249529711187,0.0322210709507379,1732,0.00346420323325635,0
A3988:250417326,6907,0.387577819603301,0.315187490951209,61110,0.000245459008345606,0.0356242840778923,984,0,0
A5760:250421000,6339,0.399116579902193,0.329231740022085,56104,0.00028518465706545,0.0371987737059746,914,0,0.00109409190371991
A3283:250413102,9817,0.374758072730977,0.283182234898645,84972,0.00049428046886033,0.0327166596055171,1441,0,0.000693962526023595
A5837_1:250441997,11006,0.34899145920407,0.29393058331819,83597,0.000263167338540857,0.0386975609172578,1533,0,0.000652315720808871
A5284:250421388,9525,0.370708661417323,0.305511811023622,82575,0.000254314259763851,0.0352406902815622,1350,0.000740740740740741,0
E0711:250277866,10554,0.38809929884404,0.296664771650559,90231,0.00117476255388946,0.03469982600215,1585,0.00126182965299685,0.00378548895899054
E0435:250283238,10594,0.367944119312819,0.283839909382669,89605,0.00764466268623403,0.0335583951788405,1578,0.0139416983523447,0.0392902408111534
A2309:250412430,11674,0.344954599965736,0.249957169778996,100186,0.000259517297826044,0.0291258259637075,1739,0.000575043128234618,0.00115008625646924
A0605:250416116,7444,0.399113379903278,0.316630843632456,65769,0.000334504097675196,0.0358375526463836,1069,0.000935453695042095,0.00187090739008419
A2032:250417020,7067,0.390972123956417,0.317956700155653,63640,0.000282840980515399,0.0353079824010057,1034,0,0.000967117988394584
A2931:250412829,10256,0.368564742589704,0.293194227769111,88028,0.000443040850638433,0.0341595855864043,1503,0,0.0053226879574185
A0939:250416353,8121,0.38665189016131,0.301071296638345,69945,0.000257345056830367,0.0349560368861248,1187,0.0008424599831508,0
E1425:250271913,11868,0.339737108190091,0.255729693292888,101670,0.00136716828956428,0.0298514802793351,1789,0.00111794298490777,0.0072666294019005
E2286:250272477,13164,0.300060771801884,0.218626557277423,110934,0.000829321939171039,0.0259433537058071,2002,0.0004995004995005,0.0014985014985015
A0375:250415922,5475,0.39324200913242,0.320730593607306,55032,0.000236226195667975,0.0319087076609972,771,0,0
A0435:250415983,7573,0.383863726396408,0.301729829657995,63661,0.000659744584596535,0.0358932470429305,1036,0,0.0028957528957529
E2420:250284099,8047,0.405119920467255,0.326208524916118,74770,0.000896081316035843,0.0351076635014043,1490,0.00738255033557047,0.00201342281879195
A4639:250417680,6637,0.401838179900557,0.328310983878258,66451,0.000647093346977472,0.0327910791410212,931,0.0075187969924812,0.00537056928034372
E2885:250272728,9860,0.371095334685598,0.295638945233266,93585,0.000662499332157931,0.0311481540845221,1449,0.000690131124913734,0.00345065562456867
E0201:250277673,9477,0.372375224227076,0.300094966761633,89607,0.00042407401207495,0.0317385918510831,1368,0.000730994152046784,0.000730994152046784
A0477:250416010,5563,0.420636347294625,0.326442566960273,54549,0.000329978551394159,0.0332911694073219,752,0,0.00132978723404255
A4055:250417376,7196,0.39911061700945,0.306698165647582,60458,0.000496212246518244,0.0365046809355255,1016,0.000984251968503937,0
E0969:250278009,11745,0.348573861217539,0.266240953597275,103279,0.000997298579575712,0.0302772102750801,2027,0.000493339911198816,0.00345337937839171
A5498:250441952,8876,0.375056331680937,0.291347453808022,75259,0.000531497893939595,0.0343613388431948,1345,0.000743494423791822,0.00148698884758364
A2303:250412427,1478,0.471583220568336,0.44722598105548,13061,0.000612510527524692,0.0506086823367277,222,0,0.0045045045045045
A0148:250415781,8105,0.367057371992597,0.30709438618137,76984,0.000246804530811597,0.0323313935363192,1151,0,0
B3580:250273231,10395,0.367291967291967,0.308609908609909,77244,0.00106157112526539,0.0415307337786754,1482,0.00134952766531714,0.00134952766531714
A3113:250412998,10494,0.359919954259577,0.276538974652182,94126,0.000297473599218069,0.0308310137475299,1812,0.000551876379690949,0.00165562913907285
A1286:250416618,7477,0.387187374615487,0.309081182292363,66965,0.000881057268722467,0.0345105652206376,1257,0.00159108989657916,0.00556881463802705
E0835:250277918,10428,0.355005753739931,0.293248945147679,99318,0.000422884069352987,0.0307899877162247,1509,0,0.00265076209410205
A2014:250417011,4248,0.39924670433145,0.326035781544256,44007,0.000113618287999636,0.0314722657758993,572,0,0
E1547:250271973,10279,0.36316762330966,0.288063041151863,96088,0.000374656564815586,0.0308155024560819,1463,0.00205058099794942,0.00136705399863295
A0825:250416247,6486,0.399938328707986,0.327628738822078,60238,0.000249012251402769,0.0352767356153923,1120,0.000892857142857143,0.000892857142857143
A1731:250416854,7465,0.390622906898861,0.325653047555258,67315,0.000326821659362698,0.0361137933595781,1230,0.000813008130081301,0.000813008130081301
A0856:250416265,7582,0.372065418095489,0.303613822210499,67653,0.00107903566730226,0.0340265767962988,1241,0.008058017727639,0.0048348106365834
E0234:250277689,10269,0.353004187360016,0.28327977407732,90503,0.000552467873993127,0.0321425809089201,1480,0.000675675675675676,0.0027027027027027
E2697_1:250442033,8574,0.377770002332634,0.308840681128995,74747,0.00076257241093288,0.0354261709500047,1197,0.0025062656641604,0.0025062656641604
A1917:250416938,8678,0.386379350080664,0.303987093800415,74660,0.000455397803375301,0.0353335119207072,1342,0,0.0014903129657228
B3191:250283851,10935,0.330406950160037,0.266300868770005,95443,0.00083819661997213,0.0305103569669855,1552,0,0.000644329896907216
A2060:250417040,7856,0.381873727087576,0.307535641547862,68580,0.00016039661708953,0.0352289297171187,1044,0.000957854406130268,0
