pid,mr
A0932:250416347,0.542994155832031
A0933:250416348,0.576870413821862
A0934:250416349,0.568147728616507
A0935:250416350,0.513203836363297
A0936:250416351,0.517902821258083
A0938:250416352,0.535049448258264
A0939:250416353,0.511448718826436
A0940:250416354,0.51816110983177
A0941:250416355,0.457036963273232
A0942:250416356,0.584211410753518
A0944:250416357,0.569414276200731
A0945:250416358,0.523812339347619
A0949:250416359,0.52439115470552
A0952:250416360,0.508327472568509
A0953:250416361,0.543476501963616
A0954:250416362,0.559095180895359
A0955:250416363,0.559789136942735
A0956:250416364,0.558612834763775
A0958:250416365,0.528259259489771
A0959:250416366,0.500507241415795
A0960:250416367,0.53022909885295
A0961:250416368,0.55820828639535
A0964:250416369,0.552000024895284
A0965:250416370,0.604196100153728
A0966:250416371,0.551082011290011
A0967:250416372,0.541792958368861
A0968:250416373,0.573942106016568
A0970:250416374,0.550067528458422
A0971:250416375,0.505106645173738
A0974:250416376,0.558759094558513
A0975:250416377,0.548987695505779
A0976:250416378,0.55109134702159
A0978:250416379,0.579359942242941
A0979:250416380,0.546840477242598
A0980:250416381,0.593229727458876
A0981:250416382,0.520423468784425
A0982:250416383,0.57994809333242
A0986:250416384,0.595078202311527
A0988:250416386,0.580352641700846
A0990:250416387,0.567886328132294
A0992:250416388,0.567904999595452
A0993:250416389,0.59690800570102
A0994:250416390,0.564933125042789
A0995:250416391,0.555690750779534
A0997:250416392,0.493399637773615
A0999:250416394,0.532556807926658
A1000:250416395,0.535485115731952
A1001:250416396,0.537277576195129
A1002:250416397,0.558628394316407
A1003:250441885,0.384958891661947
A1007:250416398,0.542073030316232
A1008:250416399,0.604034280806358
A1011:250416400,0.543996191021516
A1012:250416401,0.537305583389866
A1013:250416402,0.556232223211118
A1014:250416403,0.574222177963939
A1015:250416404,0.552323663590024
A1018:250416405,0.576160898221854
A1021:250416406,0.5919569560536
A1023:250416407,0.526827780647651
A1024:250416408,0.658377574327983
A1025:250416409,0.532037118868758
A1026:250416410,0.617552420132816
A1027:250416411,0.595215126374686
A1028:250416412,0.564061790095411
A1029:250416413,0.606246849190592
A1030:250416414,0.562244434348024
A1031:250416415,0.605002084980053
A1032:250416416,0.597953607637873
A1034:250416417,0.57571278310606
A1035:250416418,0.535662494631954
A1037:250416419,0.576941987763968
A1040:250416420,0.589377182227257
A1041:250416421,0.554953227984789
A1043:250416422,0.549778120779471
