kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21
13FL991622:250306246,7276,0.371220450797141,0.292330951072018,85382,0.000761284579888033,0.0249115738680284,962,0,0.00103950103950104
14FL990806:250410009,4858,0.401605599011939,0.307533964594483,60222,6.64209093022483e-05,0.0248082096243898,607,0,0
13FL990242:250426656,5197,0.412738118145084,0.331152588031557,64611,0.000340499295785547,0.0266363312748603,679,0,0
13FL991985:250307795,6050,0.398512396694215,0.328264462809917,73970,0.0005407597674733,0.0268487224550493,828,0,0.00120772946859903
14FL992027:250411323,6308,0.387285986049461,0.293278376664553,76946,0.000415876068931458,0.0240428352350999,878,0,0
13FL990624:250294898,5750,0.404173913043478,0.340869565217391,70581,0.00164350179226704,0.0277695130417534,727,0.00412654745529574,0.00825309491059147
13FL990907:250307160,4728,0.433164128595601,0.357868020304569,56912,0.000544700590385156,0.0297301096429575,628,0,0
14FL991950:250411225,5924,0.392302498311951,0.318703578663065,71881,0.000695594106926726,0.0262656334775532,747,0,0.00133868808567604
14FL991959:250411264,6561,0.379362901996647,0.292638317329675,79902,0.000325398613301294,0.0240294360591725,825,0,0
13FL991222:250305882,6508,0.387830362630608,0.316226183159189,77926,0.000859790057233786,0.0264096707132408,828,0.00483091787439614,0.00120772946859903
14FL991908:250411194,6090,0.387848932676519,0.310344827586207,74819,0.00307408545957578,0.0252609631243401,816,0.0122549019607843,0.00857843137254902
14FL992801:250412099,4636,0.406816220880069,0.317730802415876,57938,0.00105284959784597,0.0254237288135593,602,0.00332225913621262,0.00166112956810631
13FL991394:MERGE,6844,0.388515488018703,0.279953243717124,81193,0.000923724951658394,0.0235980934316998,824,0.00242718446601942,0.00364077669902913
13FL991809:250307571,7065,0.367728237791932,0.297523000707714,84354,0.000734997747587548,0.024918794603694,917,0.00218102508178844,0.00327153762268266
14FL990904:250410121,6120,0.395098039215686,0.316830065359477,72506,0.00028963120293493,0.0267426144043252,728,0.00137362637362637,0
13FL992428:250308305,4551,0.441221709514392,0.346956712810371,56562,0.000477352285987058,0.027916268873095,599,0,0
13FL991520:250306124,6021,0.39594751702375,0.330011625975752,72518,0.000854960147825367,0.0274000937698227,777,0.00257400257400257,0.00257400257400257
13FL990130:250294344,7092,0.371827411167513,0.289763113367174,85947,0.000860995729926583,0.0239100841216098,1011,0.000989119683481701,0.0019782393669634
14FL992671:250411960,6119,0.399901944762216,0.293838862559242,75397,0.000755998249267212,0.0238471026698675,787,0.00127064803049555,0.00127064803049555
14FL992295:250411577,6087,0.397240019714145,0.306062099556432,72267,0.000276751490998658,0.025779401386525,751,0,0
13FL991034:250307299,5746,0.407413853115211,0.314827706230421,69529,0.000661594442606682,0.0260179205799019,725,0.00413793103448276,0.00137931034482759
14FL991543:250410842,6963,0.377423524342956,0.296136722677007,82436,0.000436702411567762,0.0250133436847979,881,0,0
13FL992815:250308916,7451,0.367064823513622,0.281036102536572,88373,0.00635940841659783,0.0236950199721634,996,0.0271084337349398,0.0331325301204819
14FL992940:250412219,5778,0.395984769816546,0.320353063343718,70537,0.000694670881948481,0.0262415469895232,730,0,0
13FL992763:250308837,7307,0.371424661283701,0.293554126180375,85774,0.000746146851027118,0.0250075780539557,958,0.00208768267223382,0.00208768267223382
13FL992997:250426850,5864,0.399215552523874,0.317360163710778,71164,0.000379405317295262,0.0261508627957956,785,0.00382165605095541,0
14FL992632:250411927,5862,0.388433981576254,0.291879904469464,73388,0.000613179266365073,0.023314438327792,741,0.00134952766531714,0.00134952766531714
14FL991343:250410595,5514,0.391186071817193,0.295973884657236,68080,0.000352526439482961,0.0239717978848414,697,0,0.00286944045911047
13FL992606:250308658,7560,0.363492063492063,0.287169312169312,87994,0.000772779962270155,0.0246721367365957,982,0.00305498981670061,0.00203665987780041
13FL991807:250307569,5197,0.418125841831826,0.349432364825861,62924,0.000619795308626279,0.0288602123196237,651,0,0.00307219662058372
13FL991700:250306320,6751,0.401718263960895,0.306769367501111,80311,0.00117044987610664,0.025787252057626,863,0.00231749710312862,0.00347624565469293
13FL990268:250323672,6941,0.379196081256303,0.294770206022187,80850,0.00056895485466914,0.0253061224489796,839,0,0
13FL990565:250294854,6805,0.373401910360029,0.29860396767083,82803,0.00126806999746386,0.0245401736652054,939,0,0.00425985090521832
13FL991684:250306304,6739,0.381362219913934,0.309986644902805,79969,0.000525203516362591,0.026122622516225,849,0.00235571260306243,0
13FL991212:250305873,6620,0.388368580060423,0.304078549848943,78947,0.000633336288902682,0.025498118991222,828,0.00120772946859903,0
13FL992850:250308946,5289,0.451881262998676,0.307241444507468,64055,0.00430879712746858,0.025368823667161,637,0.0172684458398744,0.00941915227629513
13FL991029:250307294,6019,0.408041202857618,0.316331616547599,72578,0.000785361955413486,0.0262338449667943,795,0,0
14FL990864:250410055,5206,0.38897426046869,0.307721859393008,63380,0.000189334174818555,0.0252761123382771,607,0,0
13FL991033:250307298,5664,0.403778248587571,0.32715395480226,67544,0.000873504678431837,0.0274339689683762,724,0.00138121546961326,0.00414364640883978
14FL990072:250408014,6381,0.384109073812882,0.309355900329102,76291,0.000353908062549973,0.0258746116842091,829,0,0.00120627261761158
14FL992860:250412162,5796,0.383712905452036,0.315734989648033,70337,0.00027012809758733,0.0260176009781481,716,0,0
14FL992194:250411481,6253,0.392931392931393,0.30497361266592,75317,0.000438148094055791,0.0253196489504362,824,0,0.00121359223300971
13FL992642:250308693,7327,0.378736181247441,0.291388016923707,85280,0.00076219512195122,0.0250351782363978,930,0.0010752688172043,0.00645161290322581
13FL992917:250426774,4143,0.424571566497707,0.350953415399469,52650,0.000170940170940171,0.0276163342830009,508,0,0
13FL992198:250308042,5876,0.413206262763785,0.311606535057863,72375,0.00135405872193437,0.0252987910189983,762,0.00131233595800525,0.005249343832021
13FL992135:MERGE,8143,0.353309591059806,0.259241065946211,93895,0.000947867298578199,0.0224825603067256,1094,0.000914076782449726,0.00548446069469835
14FL990047:250407994,6015,0.394846217788861,0.311886949293433,72204,0.000484737687662733,0.0259819400587225,793,0.00126103404791929,0
13FL990729:250295022,5672,0.406911142454161,0.337270803949224,70732,0.00056551490131765,0.0270457501555166,754,0,0
13FL990831:250307056,5704,0.392180925666199,0.323807854137447,68913,0.00069653040790562,0.0268019096542017,751,0.00399467376830892,0
14FL991361:250410644,6233,0.396919621370127,0.3064334991176,74921,0.000240253066563447,0.0254935198408991,796,0,0
13FL990008:250304338,5511,0.415532571221194,0.334422064960987,67759,0.000944523974674951,0.0271993388332177,754,0.0013262599469496,0.00663129973474801
14FL992908:250412197,5522,0.405106845345889,0.312567910177472,68642,0.000611870283499898,0.0251449549838291,765,0.00130718954248366,0
13FL992664:250308713,5634,0.429179978700745,0.329250976215832,68116,0.000601914381349463,0.0272329555464208,704,0,0
13FL992281:250308106,6654,0.386083558761647,0.305229936880072,78158,0.000652524373704547,0.0259858235881164,857,0.00233372228704784,0.00116686114352392
13FL992335:250308185,6137,0.408831676715007,0.302427896366303,74273,0.000834758256701628,0.0249888923296487,795,0.00251572327044025,0.0050314465408805
14FL990720:250409904,3179,0.423718150361749,0.323372129600503,41380,0.000241662638956017,0.0248429192846786,370,0,0
14FL990166:250409266,6413,0.387650085763293,0.304225791361297,76017,0.000591972848178697,0.0256653117065919,834,0.00239808153477218,0.00359712230215827
13FL991049:250307312,6031,0.406068645332449,0.300779306914276,72342,0.000857040170302176,0.0250753365956153,822,0,0.00121654501216545
14FL990301:250409425,5152,0.418672360248447,0.30667701863354,63725,0.000533542565712044,0.0247940368772067,629,0.00317965023847377,0.00158982511923688
13FL991811:250307573,5822,0.41497767090347,0.323084850566816,70569,0.000807720103728266,0.0266547634230328,810,0.00246913580246914,0.00123456790123457
13FL990187:250294393,7569,0.375478927203065,0.278768661646188,89574,0.00096010002902628,0.0235559425726215,1012,0.000988142292490119,0
13FL990364:250294611,6090,0.400985221674877,0.336945812807882,74039,0.000810383716689853,0.027715123110793,795,0.00251572327044025,0.00125786163522013
14FL991057:250410283,5769,0.380135205408216,0.327439764257237,70153,0.000213818368423303,0.0269268598634413,693,0,0.00144300144300144
13FL990387:250294632,6917,0.37964435448894,0.29319068960532,84191,0.000914587069876828,0.0240880854248079,931,0,0.00429645542427497
14FL991934:250411214,6926,0.371065550101068,0.281836557897777,70245,0.000654850879066126,0.0277884546942843,938,0.00106609808102345,0
13FL990476:250294744,8411,0.328973962667935,0.261562239923909,85509,0.00093557403314271,0.0257282859114245,1200,0.0025,0.0025
13FL990047:250304376,5570,0.39443447037702,0.355655296229803,57420,0.000801114594218043,0.0345001741553466,746,0,0
14FL991688:250410969,7505,0.353497668221186,0.275949367088608,75322,0.000371737341015905,0.0274952869015693,1085,0,0
13FL990984:MERGE,8701,0.307435926904953,0.2275600505689,87994,0.000909152896788417,0.0225015341955133,1274,0,0
13FL991808:250307570,7128,0.351571268237935,0.286335578002245,74021,0.000999716296726605,0.0275732562380946,1004,0.00298804780876494,0.00298804780876494
13FL992479:250308352,7647,0.343664182032169,0.276709820844776,78943,0.00133007359740572,0.0268041498296239,1096,0,0.00456204379562044
13FL990489:250294756,8013,0.325471109447148,0.258205416198677,82613,0.00116204471451224,0.0250444845242274,1162,0,0.000860585197934596
14FL991338:250410590,6054,0.37611496531219,0.276346217376941,62141,0.000595420093014274,0.026922643665213,869,0.00230149597238205,0.00115074798619102
13FL992570:250308467,6824,0.362983587338804,0.307737397420868,69760,0.000831422018348624,0.0301032110091743,966,0,0.0062111801242236
13FL991951:250307763,8280,0.328502415458937,0.253019323671498,85473,0.00138055292314532,0.0245106641863512,1280,0.00078125,0.00078125
14FL992237:250411541,6555,0.366895499618612,0.287566742944317,66706,0.000344796570023686,0.0282583275867238,867,0.00115340253748558,0
14FL990753:250409935,4997,0.364218531118671,0.320192115269161,50572,0.000257059242268449,0.031638060586886,661,0,0.010590015128593
14FL992740:250412049,6652,0.364251352976548,0.296151533373422,68261,0.000439489606070816,0.0288598174653169,924,0,0.00108225108225108
13FL990247:250323651,6875,0.3648,0.302545454545455,69703,0.000702982654978982,0.029840896374618,967,0,0.0062047569803516
14FL990833:250410030,5711,0.373839957975836,0.308527403256873,57480,0.000365344467640919,0.0306541405706333,781,0,0.00128040973111396
13FL990964:250307205,6879,0.382177642099142,0.305713039686001,68424,0.000979188588799252,0.0307348298842511,910,0,0.0032967032967033
14FL990472:250409635,6409,0.347480106100796,0.322671243563738,65068,0.000184422450359624,0.0317821356119752,867,0,0
14FL992961:250412232,6180,0.372168284789644,0.30873786407767,63293,0.000568783277771633,0.0301455137218966,826,0.00242130750605327,0.00242130750605327
14FL991591:250410910,7538,0.344786415494826,0.277659856725922,76335,0.000864609943014345,0.0274186153140761,1048,0.000954198473282443,0.00763358778625954
14FL990005:250407967,8108,0.355204736063148,0.268253576714356,76563,0.000561628985280096,0.0284079777438188,943,0,0.0031813361611877
14FL992580:250411853,8411,0.334205207466413,0.269052431339912,78990,0.000468413723256108,0.0286491961007722,1032,0,0.000968992248062015
13FL991834:250307594,8307,0.340556157457566,0.281930901649212,78176,0.00140708145722472,0.0299580433892755,962,0.00415800415800416,0.00935550935550936
14FL991577:250410900,7877,0.363463247429224,0.285641741779865,74477,0.000510224633108208,0.0302106690656176,953,0,0.00209863588667366
14FL992617:250411911,8338,0.344327176781003,0.273326936915327,78271,0.000562149455098312,0.0291167865492967,1005,0,0
13FL990473:250294741,8499,0.337333803976938,0.281209554065184,80999,0.0016049580859023,0.0295065371177422,1057,0.00189214758751183,0.0075685903500473
13FL991857:250307645,8998,0.321182484996666,0.260057790620138,85151,0.00128007891862691,0.027480593298963,1084,0.00276752767527675,0.00922509225092251
13FL990670:250294967,11599,0.289421501853608,0.219674109837055,96552,0.00146035297042008,0.0263899246002154,1677,0.00298151460942159,0.00536672629695885
13FL990707:250295002,10679,0.313793426350782,0.245809532727783,90202,0.00186248641936986,0.029101350302654,1587,0.00441083805923125,0.00882167611846251
13FL990427:250294669,8267,0.372323696625136,0.311358412967219,69504,0.000719383057090239,0.0370338397790055,1136,0,0.00440140845070423
13FL991210:250305871,7338,0.382120468792587,0.309484873262469,69040,0.000724217844727694,0.0328939745075319,855,0.00233918128654971,0.00233918128654971
13FL992552:250308451,9329,0.352878121985207,0.295637260156501,76278,0.000458847898476625,0.036157214399958,1326,0.000754147812971342,0
13FL991014:250307278,7610,0.357293035479632,0.297897503285151,70082,0.000970291943723067,0.0323478211238264,868,0,0
13FL991194:250305856,9459,0.342742361771858,0.263558515699334,79737,0.00106600448976009,0.0312652846231988,1309,0.000763941940412529,0.0053475935828877
14FL990893:250410081,8067,0.344985744390728,0.279409941737945,65886,0.000242843699723765,0.0342106061985854,1188,0,0.00252525252525253
14FL991449:250410759,9371,0.310852630455661,0.251413936612955,87773,0.000603830335068871,0.0268419673475898,1146,0.00261780104712042,0.00174520069808028
13FL990991:250307256,8456,0.353476821192053,0.288197729422895,70103,0.000713236238106786,0.0347631342453247,1216,0,0
14FL992627:250411920,7142,0.364183702044245,0.284934192103052,67293,0.000430951213350571,0.0302408868678763,866,0,0.0023094688221709
13FL990158:250294371,9789,0.346000612932884,0.272652977832261,82104,0.00194874792945533,0.0325075513982266,1400,0.00285714285714286,0.00714285714285714
13FL992699:250308776,9841,0.337770551773194,0.265013718118077,82467,0.0005941770647653,0.0316247711205694,1378,0,0.00217706821480406
14FL990230:250409326,8319,0.344752975117202,0.282966702728693,78387,0.000446502608850957,0.0300304897495758,1066,0.000938086303939962,0
14FL990945:250410155,10692,0.31191545080434,0.23774784885896,88147,0.000714715191668463,0.0288381907495434,1537,0.000650618087182824,0.00260247234873129
14FL990558:250409704,7323,0.359552096135464,0.306841458418681,61499,0.000341468966975073,0.0365371794663328,1062,0.000941619585687382,0.00282485875706215
13FL992072:MERGE,12249,0.263613356192342,0.175606171932403,101511,0.00698446473781167,0.0211898217927121,1792,0.00502232142857143,0.0440848214285714
13FL990202:250294404,6891,0.389928892758671,0.325787258743288,66610,0.000690586998949107,0.0337036481008858,847,0,0.00236127508854782
14FL990386:250409525,9548,0.348135735232509,0.263510682865522,77675,0.000450595429674928,0.0323913743160605,1356,0.00442477876106195,0.00958702064896755
14FL990364:250409505,6400,0.37875,0.313125,60430,0.000446797948039053,0.0331623365877875,745,0.00134228187919463,0
13FL990800:250307029,9102,0.352559876950121,0.271149197978466,74922,0.00100104108272604,0.0329409252289047,1325,0.000754716981132075,0.00226415094339623
14FL990906:250410123,9707,0.339960852992686,0.264139280931287,80604,0.000372189965758523,0.0318098357401618,1359,0,0.00367917586460633
14FL990953:250410163,7565,0.353205551883675,0.325842696629214,70422,0.000553804208911988,0.0350032660248218,857,0,0
13FL991492:250349623,8406,0.372115155841066,0.288960266476326,68976,0.000927858965437254,0.0352151472976108,1250,0,0.0024
13FL990735:250295028,9869,0.307832607153714,0.230621136893302,93918,0.00193786068698226,0.0242339061734705,1194,0.00837520938023451,0.00837520938023451
13FL990423:250294665,9031,0.366404606355885,0.286900675451224,75654,0.00112353609855394,0.0342480238982737,1301,0.00153727901614143,0.005380476556495
13FL991669:250306290,10837,0.328688751499493,0.247946848758882,89529,0.00136268695059701,0.0300126216086408,1523,0.00131319763624425,0.00328299409061064
14FL991505:250410811,8122,0.336862841664615,0.295124353607486,76358,0.000523848188794887,0.0313916027135336,941,0,0
13FL991381:250308599,9298,0.351043235104324,0.277909227790923,77522,0.000541781687778953,0.0333324733624004,1315,0.000760456273764259,0
13FL992547:250308446,7408,0.390658747300216,0.313984881209503,62560,0.000639386189258312,0.0371803069053708,1049,0.00190657769304099,0.00285986653956149
14FL990682:250409869,7541,0.344781859169871,0.280201564779207,62410,0.000128184585803557,0.0338567537253645,1091,0,0.000916590284142988
13FL992347:250308197,8208,0.331018518518519,0.295930799220273,79422,0.0010702324293017,0.0305834655385158,1032,0,0.00387596899224806
14FL992160:250411455,7040,0.374715909090909,0.305113636363636,67082,0.000670820786500104,0.0320205122089383,852,0,0
14FL991752:250411035,8583,0.366188978212746,0.275661190725853,71616,0.000781948168007149,0.0330373100983021,1216,0.000822368421052632,0
14FL992058:250411350,8307,0.335981702178885,0.275671120741543,78754,0.000469817406100008,0.0290778881072707,1037,0,0
13FL992359:250308209,8306,0.351914278834577,0.291716831206357,79088,0.000632207161642727,0.0306367590532066,1010,0,0.00099009900990099
14FL990710:250409895,6751,0.36320545104429,0.292252999555621,55978,0.000428739862088678,0.0352459894958734,974,0.00308008213552361,0.00308008213552361
14FL990133:250409239,10666,0.314644665291581,0.237296081005063,88276,0.00106484208618424,0.0286714395758757,1528,0.00130890052356021,0.00916230366492147
14FL991906:250411193,8103,0.360854004689621,0.285203011230408,76168,0.000420123936561286,0.0303408255435353,1002,0.00199600798403194,0
13FL991539:250306141,8589,0.341949004540692,0.266852951449528,80987,0.000901379233704175,0.028300838406164,1018,0.00392927308447937,0.00196463654223969
13FL991057:250307320,8249,0.347678506485635,0.279427809431446,77305,0.00121596274497122,0.0298169587995602,994,0.00301810865191147,0.00301810865191147
14FL990683:250409870,7604,0.342714360862704,0.27643345607575,61902,0.000226163936544861,0.0339568996155213,1106,0,0
13FL991209:250305870,9152,0.367788461538462,0.283872377622378,76677,0.000639044302724415,0.0338823897648578,1283,0.000779423226812159,0.00311769290724864
13FL991648:250306271,7999,0.397924740592574,0.31391423927991,66501,0.000842092600111277,0.0377588306942753,1100,0.00181818181818182,0.000909090909090909
13FL991532:250306135,7454,0.356452911188624,0.321035685537966,70085,0.00111293429407148,0.0341442534065777,861,0.00580720092915215,0.00348432055749129
13FL990954:250307198,7156,0.396730016769145,0.305198434879821,59588,0.00132577028932,0.0366516748338592,1039,0.00192492781520693,0.00192492781520693
13FL992589:250308483,7869,0.354047528275512,0.297877748125556,74853,0.000975244813167141,0.0313147101652572,959,0.00104275286757039,0
13FL990301:250323703,10258,0.336907779294209,0.259114837200234,83808,0.000477281405116457,0.0317153493699885,1419,0,0.00140944326990839
14FL992520:250411807,7727,0.370518959492688,0.298692895043354,64770,0.0005249343832021,0.0356337810714837,1044,0,0
13FL991515:250306118,10252,0.341884510339446,0.255072181037846,85096,0.000940114693992667,0.0307299990598853,1428,0.00420168067226891,0.00280112044817927
14FL990407:250409542,9293,0.348972344775638,0.27192510491768,76958,0.000272876114244133,0.032836092414044,1387,0.000720980533525595,0
14FL990702:250409889,5314,0.394241625893865,0.305419646217539,50642,0.000730618853915722,0.0320484972947356,567,0,0.0017636684303351
14FL990490:250409651,6480,0.37608024691358,0.306327160493827,61711,0.000356500461830144,0.0321660643969471,787,0,0
13FL990708:250295003,9822,0.312054571370393,0.247811036448788,91959,0.00188127317608934,0.0264683174023206,1237,0.000808407437348424,0.00808407437348424
13FL991255:250305916,9920,0.344354838709677,0.259677419354839,82199,0.00251827881117775,0.0313385807613231,1431,0.00628930817610063,0.00908455625436757
13FL990665:250294964,11307,0.299018307243301,0.228530998496507,93728,0.00105624786616593,0.0275691362239672,1607,0.00124455507156192,0.00311138767890479
14FL992081:250411400,9672,0.345533498759305,0.264578163771712,80248,0.000461070680889243,0.0318886451998804,1403,0.000712758374910905,0.000712758374910905
13FL991374:250308591,7884,0.386859462201928,0.305682394723491,67121,0.00055124327706679,0.0359053053440801,1130,0,0
14FL990117:250408051,7189,0.365280289330922,0.307135902072611,68997,0.00100004348015131,0.032001391364842,844,0.0023696682464455,0.004739336492891
13FL991973:250307783,7645,0.366906474820144,0.305297580117724,73043,0.000794052818202976,0.0319537806497543,959,0.00104275286757039,0.00208550573514077
14FL990907:250410124,8395,0.342346634901727,0.281119714115545,79284,0.000378386559709399,0.0297664093638061,1027,0.000973709834469328,0
13FL990643:250294912,8020,0.362219451371571,0.292269326683292,76845,0.00101503025570955,0.0305029605049125,1000,0.005,0.002
13FL990636:250294906,7924,0.353987884906613,0.295053003533569,75607,0.00973454838837674,0.0309230626793815,946,0.0433403805496829,0.0486257928118393
13FL992510:250308412,8121,0.364979682305135,0.295776382218939,77481,0.000503349208192976,0.0310011486687059,995,0,0.00201005025125628
13FL990754:250295046,10434,0.330266436649415,0.246981023576768,87578,0.000981981776245176,0.0294251981091142,1502,0,0.00266311584553928
13FL991442:250349575,6782,0.373636095547036,0.300943674432321,64997,0.00204624828838254,0.0314014492976599,795,0.00377358490566038,0.0050314465408805
13FL990210:250294411,9406,0.316819051669147,0.246225813310653,88568,0.000688736338180833,0.026149399331587,1193,0,0.00335289186923722
13FL992110:MERGE,10170,0.330088495575221,0.25732546705998,84137,0.00934190665224574,0.0311040327085587,1430,0.0118881118881119,0.0524475524475524
14FL991804:250411076,6983,0.377774595446083,0.312473149076328,66029,0.000666373866028563,0.0330460858107801,792,0.00378787878787879,0.00378787878787879
14FL991272:250410532,7051,0.364912778329315,0.282796766416111,66412,0.000165632716978859,0.0300246943323496,801,0.00124843945068664,0
14FL992873:250412170,7618,0.356655290102389,0.300078760829614,71320,0.000574873808188446,0.0320527201346046,882,0,0
14FL991026:250410254,8205,0.358805606337599,0.274101157830591,68193,0.000469256375287786,0.0329799246256947,1103,0.000906618313689937,0
14FL992783:250412084,8067,0.370769802900707,0.290318581876782,66387,0.000406706132224683,0.0352779911729706,1123,0,0.00267141585040071
13FL992504:250308407,9658,0.349865396562435,0.272623731621454,80490,0.00115542303391726,0.0327121381538079,1410,0.00354609929078014,0.000709219858156028
13FL991901:250307684,7748,0.370547237996902,0.28794527620031,72825,0.0015653964984552,0.0306350841057329,881,0.00454029511918275,0.00567536889897843
13FL991846:250307636,10470,0.327507163323782,0.250525310410697,86774,0.000818217438403208,0.0302279484638256,1503,0.00133067198935462,0.00133067198935462
14FL991527:250410831,9288,0.351744186046512,0.267441860465116,77725,0.0010935992280476,0.0319588292055323,1306,0,0.00229709035222052
13FL992959:250426816,8230,0.371567436208992,0.294410692588092,68279,0.000644414827399347,0.0354867528815595,1177,0.000849617672047579,0.00424808836023789
13FL992411:250308289,7774,0.372781065088757,0.297401595060458,73270,0.000696055684454756,0.031554524361949,889,0.00112485939257593,0.00112485939257593
13FL990297:250323699,8608,0.336547397769517,0.267657992565056,81719,0.00193345488809212,0.0281941776086345,1038,0.00674373795761079,0.00481695568400771
14FL992161:250411456,9200,0.337391304347826,0.271847826086957,77572,0.000696127468674264,0.0322410147991543,1341,0.000745712155108128,0.00223713646532438
14FL991411:250410692,7061,0.375442571873672,0.305197564084407,66483,0.000586616127431073,0.032414301400358,834,0,0.00359712230215827
13FL992530:250308429,10141,0.33596292278868,0.269598658909378,84249,0.00096143574404444,0.0324514237557716,1436,0,0.000696378830083565
14FL992551:250411831,9668,0.33678113363674,0.260239966901117,81880,0.000476306790425012,0.0307278944797264,1409,0.0007097232079489,0.0021291696238467
14FL991089:250410314,7616,0.355961134453782,0.293855042016807,71890,0.000445124495757407,0.0311308944220337,937,0,0.00533617929562433
14FL990544:250409691,7840,0.358290816326531,0.291326530612245,65012,0.000630652802559528,0.0351319756352673,1175,0.00595744680851064,0.00170212765957447
14FL990231:250409358,6834,0.366256950541411,0.309774656131109,65680,0.000350182704019488,0.0322320341047503,840,0,0
13FL992831:250308931,10495,0.330728918532635,0.246117198666031,87239,0.00240718027487706,0.0296083173809879,1505,0.00398671096345515,0.0079734219269103
13FL990088:250304409,7234,0.379319878352226,0.304534144318496,69470,0.00542680293651936,0.0317115301569023,884,0.0226244343891403,0.0373303167420814
13FL991131:250307418,8517,0.364212750968651,0.302453915698016,70062,0.000727926693500043,0.0367674345579629,1210,0,0.00330578512396694
14FL992084:250411402,9099,0.364985163204748,0.261237498626223,75795,0.0129823867009697,0.0313609077115905,1300,0.0215384615384615,0.0630769230769231
13FL991959:250307771,9449,0.347126680071965,0.278653825801672,79555,0.000993023694299541,0.033096599836591,1326,0.000754147812971342,0.00301659125188537
13FL990510:250294775,8994,0.382588392261508,0.268067600622637,73950,0.0224611223799865,0.0326031102096011,1288,0.0652173913043478,0.106366459627329
13FL992981:250426836,5231,0.402599885299178,0.320588797553049,60546,0.000693687444257259,0.0276979486671291,591,0.0135363790186125,0.00338409475465313
13FL991086:250307378,5852,0.393540669856459,0.298188653451811,66159,0.000710409770401608,0.0263758521138469,659,0,0
13FL990236:250323641,4727,0.409562090120584,0.313518087581976,69016,0.000652022719369422,0.0214732815578996,616,0.00162337662337662,0.00162337662337662
13FL992292:250308148,5615,0.383971504897596,0.287088156723063,79059,0.000872765909004667,0.0203898354393554,743,0.00134589502018843,0.00134589502018843
13FL991693:250306313,6406,0.381517327505464,0.293787074617546,72859,0.00207249619127356,0.0258307141190519,713,0.00561009817671809,0.00561009817671809
13FL991525:250306129,5578,0.362495518106848,0.292040157762639,79244,0.000719297360052496,0.0205567613951845,756,0,0.00132275132275132
14FL991202:250410443,6357,0.377851187667139,0.289130092811074,72091,0.000388397996976044,0.0254955542300703,714,0,0
14FL992792:250412091,3600,0.424722222222222,0.351944444444444,54428,0.00312339237157345,0.0232784596163739,438,0.0091324200913242,0.0114155251141553
13FL990929:250307178,4913,0.404233665784653,0.318746183594545,68975,0.000811888365349764,0.0227038782167452,667,0,0.00299850074962519
14FL990993:250410199,4954,0.386354461041583,0.301574485264433,71332,0.000448606516009645,0.0209443167162003,648,0.00308641975308642,0.00308641975308642
13FL990089:250304410,5190,0.415028901734104,0.309633911368015,60405,0.00695306679910603,0.0266037579670557,585,0.0358974358974359,0.0290598290598291
13FL991782:250307551,6363,0.386452931007386,0.292000628634292,71834,0.0130439624690258,0.0258651891861792,752,0.038563829787234,0.0625
13FL991188:250307471,6124,0.378837361201829,0.309111691704768,68003,0.000661735511668603,0.0278370071908592,680,0,0.00147058823529412
14FL990616:250409784,4263,0.39338494018297,0.310344827586207,63546,0.000377679161552261,0.0208195637805684,549,0.00546448087431694,0
14FL990982:250410189,4805,0.385431841831426,0.334651404786681,69114,0.000376190062794803,0.0232659084990017,649,0,0
14FL992996:250426642,4066,0.41588785046729,0.308411214953271,60757,0.000411475220962194,0.0206395970834636,525,0.0019047619047619,0
14FL990418:250409553,4635,0.38252427184466,0.33462783171521,54123,0.000609722299207361,0.028656948062746,501,0,0
13FL992420:250308299,5279,0.409926122371661,0.321272968365221,76415,0.000745926846823268,0.0221945953019695,690,0,0.00144927536231884
14FL992314:250411589,6011,0.37980369322908,0.302279154882715,68065,0.000675824579446118,0.0266950708881216,662,0,0.00302114803625378
14FL990220:250409316,6272,0.384566326530612,0.293207908163265,70437,0.000298138762298224,0.026108437326973,737,0,0.00271370420624152
14FL991232:250410466,4960,0.367137096774194,0.291935483870968,73737,0.000501783365203358,0.0196373598057963,673,0.00148588410104012,0
13FL992266:250308092,6959,0.364132777697945,0.284236240839201,77791,0.000874137110976848,0.0254271059634148,764,0.00130890052356021,0.00130890052356021
13FL992493:250308396,5219,0.365204062080858,0.300440697451619,75660,0.000555114988104679,0.0207242928892413,749,0,0.00267022696929239
14FL991191:250410437,7157,0.344418052256532,0.280005588933911,78577,0.0015271644374308,0.0255036461050944,704,0.00568181818181818,0.0127840909090909
14FL991370:250410653,4499,0.408312958435208,0.315847966214714,65355,0.000489633539897483,0.0217427893810726,598,0.00167224080267559,0
13FL990041:250304370,5444,0.405584129316679,0.321271124173402,63858,0.000908265213442325,0.0273888941088039,623,0,0
14FL991299:250410557,4008,0.403443113772455,0.326347305389222,59358,0.000404326291317093,0.0220357828767816,505,0,0.00396039603960396
13FL992379:250308227,7138,0.369991594284113,0.297001961333707,78331,0.000638316886034903,0.0270646359678799,776,0,0
14FL991526:250410830,6845,0.365376186997809,0.301533966398831,75644,0.000515572946962086,0.0272857067315319,724,0.00414364640883978,0.00414364640883978
13FL990998:250307261,4942,0.379603399433428,0.311007689194658,70340,0.000739266420244527,0.0218510093829969,674,0,0
14FL992150:250411448,5297,0.397205965640929,0.300358693600151,75527,0.00168151786778238,0.0210653143908801,685,0.00437956204379562,0.00291970802919708
