pid,tot,miss,toter,er01,er02,er10,er12,er20,er21,er0,er1,er2
A0082:250415744,16000,0,0.0306875,0.00739280433711188,0.00180712994907179,0.074052812858783,0.0774971297359357,0.00911708253358925,0.0460652591170825,0.00919993428618367,0.151549942594719,0.0551823416506718
A0084:250415745,13880,8,0.0900576368876081,0.0487450736361751,0.00124455507156192,0.102102102102102,0.039039039039039,0.0187224669603524,0.309471365638767,0.049989628707737,0.141141141141141,0.328193832599119
A0085:250415746,15900,100,0.0838364779874214,0.047827250825377,0.00151690907468546,0.0868046224133297,0.0231120666487503,0.0236625514403292,0.358024691358025,0.0493441599000625,0.10991668906208,0.381687242798354
A0086:250441871,15100,0,0.0266225165562914,0.00834121592570298,0.00094591108435807,0.0762578616352201,0.0825471698113208,0.00682128240109141,0.0350159163256025,0.00928712701006105,0.158805031446541,0.041837198726694
A0089:250415747,16000,0,0.0228125,0.00937321705110441,0.00105958105795093,0.0309343434343434,0.0410353535353535,0.00419189566837448,0.0530973451327434,0.0104327981090553,0.071969696969697,0.0572892408011178
A0090:250415748,16000,0,0.02975,0.0106987079252736,0.00106987079252736,0.0547425474254743,0.0634146341463415,0.00499001996007984,0.0523952095808383,0.011768578717801,0.118157181571816,0.0573852295409182
A0091:250415749,12342,0,0.0371090584994328,0.00963268762570128,0.00222292791362337,0.100676183320811,0.0999248685199098,0.0159846547314578,0.0345268542199488,0.0118556155393247,0.200601051840721,0.0505115089514066
A0092:250415750,15913,87,0.0725193238232891,0.0459071283813552,0.000528680941052075,0.0632729364394593,0.0238711532930687,0.0174793008279669,0.280588776448942,0.0464358093224073,0.087144089732528,0.298068077276909
A0094:250415751,14910,26,0.0869215291750503,0.0512649164677804,0.00143198090692124,0.0993663594470046,0.0325460829493088,0.0207684319833853,0.276220145379024,0.0526968973747017,0.131912442396313,0.296988577362409
A0095:250415752,16000,0,0.0409375,0.0105576841209025,0.00119199659429544,0.0816242821985234,0.0771123872026251,0.00880572372041827,0.0627407815079802,0.011749680715198,0.158736669401149,0.0715465052283984
A0100:250415753,16000,0,0.0298125,0.00933441558441558,0.00146103896103896,0.0705394190871369,0.0795297372060857,0.00760966875559534,0.0492390331244405,0.0107954545454545,0.150069156293223,0.0568487018800358
A0101:250415754,13992,55,0.085548885077187,0.0500405186385737,0.00131685575364668,0.0964006259780908,0.0256651017214398,0.0237837837837838,0.300540540540541,0.0513573743922204,0.122065727699531,0.324324324324324
A0102:250415755,16000,0,0.0235625,0.00884303610906411,0.000409399819864079,0.0475910693301998,0.0387779083431257,0.00335731414868106,0.052757793764988,0.00925243592892819,0.0863689776733255,0.0561151079136691
A0103:250415756,15842,158,0.0886882969322055,0.0548361168170046,0.00196481200321515,0.0865202061296447,0.0306482234879306,0.0219206680584551,0.329853862212944,0.0568009288202197,0.117168429617575,0.351774530271399
