er0,er01,er02,er1,er10,er12,er2,er20,er21,k01,k02,k21,k20,fam
0.000964712705210564,0.000858761598857959,0.000105951106352605,0.217459837623078,0.109690792883054,0.107769044740024,0.003491841787823,0.000126976065011745,0.00336486572281125,0.00588876925877918,0.0110732378401299,0.0376919028552326,0.0855766396124122,PC_O51_ID2_mrg:250276282
0.000880184076291861,0.000658405411399423,0.000221778664892437,0.481920460491889,0.245395081109367,0.236525379382522,0.00374331550802139,0.000687547746371276,0.00305576776165011,0.0159171602858081,0.0244414725169399,0.0914494851110164,0.156294377918227,PC_L14_ID1_1:250276230
0.00162932115300706,0.00153542806961344,9.38930833936274e-05,0.168179378893581,0.0883595044214751,0.0798198744721062,0.00820214314062707,0.000859902103452838,0.00734224103717423,0.00544859502929867,0.0100380383852209,0.0334650539601563,0.0784678591216534,PC_I55_ID2_mrg:250276267
0.00111819929690202,0.000764236929537355,0.00035396236736467,0.553952105180779,0.280669901393019,0.27328220378776,0.00562602291325696,0.00194353518821604,0.00368248772504092,0.0205146825091593,0.0285258051167193,0.116707942723528,0.178969524871526,PC_L12_ID1_1:250276229
0.001057616037305,0.000833273241513032,0.00022434279579197,0.535026240054173,0.271745386829186,0.263280853224987,0.00556603773584906,0.00216981132075472,0.00339622641509434,0.0187081248734312,0.0279269293224992,0.10450501623318,0.175743886198662,PC_L56_ID1_1:250276233
0.00127324529099079,0.00107340858612677,0.000199836704864025,0.184759818494758,0.0940697856360507,0.0906900328587076,0.00443267514823556,0.00080594093604283,0.00362673421219274,0.00629598361007607,0.0127121381379287,0.0383886832826852,0.0944842962181509,PC_O08_ID2_mrg:250276281
0.0256614089468928,0.0230420808217141,0.00261932812517872,0.246825349949796,0.132656074655957,0.11416927529384,0.12640077117725,0.017893722135197,0.108507049042053,0.00891400953257149,0.0177252985960883,0.0540168551954048,0.1321672332327,PC_L12_ID2_mrg:250276272
0.00136499820699388,0.00128402373708746,8.09744699064166e-05,0.251174639116898,0.128502688932918,0.12267195018398,0.00751378537235654,0.00109071077985821,0.00642307459249833,0.00887950938953621,0.0154475854296581,0.0547854699187253,0.112588821869538,PC_J14_ID2_mrg:250276270
0.00156801971922075,0.0012507550289504,0.000317264690270346,0.305435925260267,0.156702499237004,0.148733426023263,0.00615014372618491,0.00167123470820242,0.00447890901798249,0.0103841033269547,0.0181679915077627,0.0619374602205399,0.124127439160065,PC_O59_ID2_mrg:250276284
0.00209683461845997,0.0019123131720355,0.000184521446424478,0.129406869420487,0.0657815100620366,0.0636253593584506,0.0107520952801059,0.00060652845169828,0.0101455668284076,0.00509872718782538,0.00951162942186084,0.0302719960760626,0.0700733921621167,PC_N14_ID2_mrg:250276278
0.00175288751932921,0.00151842485750811,0.000234462661821105,0.158098836631202,0.0811375161579,0.0769613204733022,0.00756166356598452,0.000660145231951029,0.00690151833403349,0.00600135144077903,0.0121734712145065,0.0385354957515119,0.0948802295133326,PC_I50_ID2_mrg:250276265
0.00254466573699956,0.00231224896008391,0.000232416776915651,0.16743260854654,0.0869058234446807,0.0805267851018588,0.0111007308897071,0.00109908226630763,0.0100016486233995,0.00681648415456484,0.0121337357061365,0.0368001625572284,0.0795247741026015,PC_L48_ID2_mrg:250276273
0.0015791198641361,0.00139290289902571,0.000186216965110389,0.351770423513076,0.179414487387179,0.172355936125897,0.00541532813217072,0.000826067003212483,0.00458926112895824,0.0133877642603861,0.0232573090348028,0.0790978899234998,0.153695342806163,PC_N07_ID1_1:250276240
0.00182996377674442,0.00161061880350451,0.000219344973239913,0.228010159125071,0.112061369408594,0.115948789716477,0.00552734751590719,0.00109261520663282,0.00443473230927437,0.00927924895286551,0.0172590866341531,0.0569212245349867,0.124421501328609,PC_K55_ID2_mrg:250276291
0.00115267064473876,0.00104206083539514,0.000110609809343618,0.178067110238859,0.0914747977598009,0.086592312479058,0.00352816652946019,5.88027754910032e-05,0.00346936375396919,0.00701050997315021,0.0132200213346058,0.0411821237882848,0.0948274152675126,PC_J48_ID2_mrg:250276262
0.00133690590541672,0.00124702987816181,8.98760272549053e-05,0.133795635325311,0.0655720987150724,0.0682235366102386,0.00421219705756669,0.000244185336670533,0.00396801172089616,0.00600007699843911,0.0113971753526942,0.0399018396274128,0.0918978111820145,PC_N58_ID2_mrg:250276280
0.0263805326244112,0.024946364441957,0.00143416818245418,0.11118760757315,0.0635111876075732,0.0476764199655766,0.145545134818288,0.0117233294255569,0.133821805392732,0.00564126261432817,0.0127979543140062,0.0311891820186154,0.0958495584583067,PC_N10_ID2_mrg:250276277
0.00118051907423694,0.00106246716681325,0.000118051907423694,0.199553852868435,0.102613840259929,0.0969400126085059,0.00313152400835073,0.0005526218838266,0.00257890212452413,0.00813929070198683,0.0149734373585742,0.0476911764300881,0.105630020902929,PC_N57_ID2_mrg:250276279
0.00171686361892933,0.00152204221536289,0.000194821403566449,0.232970215113072,0.118656922228351,0.114313292884721,0.00811951932445599,0.000974342318934719,0.00714517700552127,0.00991588823397964,0.0165843065403126,0.0617604910035754,0.120812645658121,PC_I11_ID2_mrg:250276264
0.00134165757320978,0.00098388222035384,0.000357775352855942,0.567845104648428,0.299129889472447,0.268715215175982,0.00445569620253165,0.00212658227848101,0.00232911392405063,0.0223489129977876,0.0325364399307525,0.115067757420545,0.186868472317468,PC_I52_ID1_1:250276205
0.00139958012596221,0.000983038421806791,0.00041654170415542,0.55452865064695,0.281823783117683,0.272704867529267,0.00310786106032907,0.00127970749542962,0.00182815356489945,0.0221118096535649,0.0293084327114846,0.119739565434418,0.172061286404936,PC_J50_ID1_1:250276220
0.00156983859496242,0.00144168850557773,0.000128150089384687,0.224842105263158,0.113894736842105,0.110947368421053,0.00525854513584575,0.000404503471988135,0.00485404166385761,0.00915864150533187,0.0180491288918972,0.0543715265061958,0.12505420450767,PC_M15_ID1_1:250276235
0.00187909125914517,0.00147862918752407,0.000400462071621101,0.484339190221543,0.244970715558951,0.239368474662592,0.00848138559057227,0.0024104990625837,0.00607088652798857,0.0180936821303489,0.0267786681872264,0.10303145813449,0.170903124074027,PC_N04_ID1_1:250276239
0.00123803554709565,0.000951739826829778,0.000286295720265868,0.503422053231939,0.254752851711027,0.248669201520913,0.00367521367521368,0.000683760683760684,0.00299145299145299,0.01853739838331,0.0278009593839142,0.10477577230492,0.175124620824959,PC_J13_ID1_1:250276216
